category,key,support,coverage,unique_values,unique_ratio,median_value_length,top_value_share
Электроника,материал амбушюров,345,0.01001306051371354,11,0.03188405797101449,7.0,0.4492753623188406
Электроника,складные,234,0.006791467131040487,3,0.01282051282051282,5.0,0.5811965811965812
Электроника,управление наушниками,374,0.010854738064141634,3,0.008021390374331552,9.0,0.5
Электроника,особенности наушников,215,0.006240023218691046,13,0.06046511627906977,18.0,0.386046511627907
Электроника,вид микрофона гарнитуры,74,0.0021477289217820346,5,0.06756756756756757,13.0,0.3108108108108108
Электроника,тип гарнитуры,64,0.0018574952837033811,3,0.046875,6.0,0.53125
Электроника,шумоподавление микрофона,98,0.0028442896531708024,5,0.05102040816326531,8.0,0.3877551020408163
Электроника,шумоподавление,390,0.011319111885067479,5,0.01282051282051282,8.0,0.5025641025641026
Электроника,опции управления,343,0.009955013786097809,6,0.01749271137026239,21.0,0.6180758017492711
Электроника,спортивные,364,0.01056450442606298,2,0.005494505494505495,2.0,0.5302197802197802
Электроника,"время работы в режиме ожидания, ч",242,0.00702365404150341,58,0.2396694214876033,2.0,0.10330578512396695
Электроника,true wireless,283,0.00821361195762589,5,0.0176678445229682,4.0,0.6007067137809188
Электроника,тип беспроводной связи,78,0.002263822377013496,4,0.05128205128205128,9.0,0.8717948717948718
Электроника,регулятор громкости,99,0.0028733130169786678,5,0.050505050505050504,2.0,0.8585858585858586
Электроника,корпус,149,0.0043244812073719345,40,0.2684563758389262,13.0,0.22818791946308725
Электроника,поддерживаемые api,29,0.0008416775504280946,6,0.20689655172413793,10.0,0.41379310344827586
Электроника,активное охлаждение,38,0.0011028878246988826,3,0.07894736842105263,13.0,0.9473684210526315
Электроника,тип охлаждения,66,0.001915542011319112,5,0.07575757575757576,8.0,0.6515151515151515
Электроника,"частота графического процессора, мгц",38,0.0011028878246988826,28,0.7368421052631579,4.0,0.13157894736842105
Электроника,кол-во выходов dvi,9,0.000261210274270788,2,0.2222222222222222,1.0,0.6666666666666666
Электроника,тип шины,41,0.0011899579161224786,9,0.21951219512195122,15.0,0.43902439024390244
Электроника,кол-во выходов display port,39,0.001131911188506748,3,0.07692307692307693,1.0,0.5897435897435898
Электроника,технологии,29,0.0008416775504280946,14,0.4827586206896552,11.0,0.41379310344827586
Электроника,"макс. частота графического процессора (boost), мгц",33,0.000957771005659556,23,0.696969696969697,4.0,0.12121212121212122
Электроника,серия графического процессора,45,0.00130605137135394,20,0.4444444444444444,16.0,0.15555555555555556
Электроника,кол-во выходов hdmi,46,0.0013350747351618052,2,0.043478260869565216,1.0,0.7608695652173914
Электроника,макс. поддерживаемое разрешение,51,0.0014801915542011319,8,0.1568627450980392,16.0,0.7647058823529411
Электроника,высота модуля,25,0.0007255840951966333,2,0.08,14.0,0.96
Электроника,коннекторы доп. питания,41,0.0011899579161224786,6,0.14634146341463414,5.0,0.4878048780487805
Электроника,"частота шины памяти, мгц",36,0.001044841097083152,13,0.3611111111111111,5.0,0.2222222222222222
Электроника,ширина шины памяти,44,0.0012770280075460746,5,0.11363636363636363,7.0,0.4318181818181818
Электроника,"рекомендуемая мощность бп, вт",41,0.0011899579161224786,9,0.21951219512195122,3.0,0.1951219512195122
Электроника,lhr,19,0.0005514439123494413,3,0.15789473684210525,3.0,0.47368421052631576
Электроника,кол-во занимаемых слотов,27,0.0007836308228123639,6,0.2222222222222222,1.0,0.48148148148148145
Электроника,время работы от батарей,181,0.005253228849223625,75,0.4143646408839779,9.0,0.15469613259668508
Электроника,разъем питания процессора,153,0.004440574662603396,20,0.13071895424836602,11.0,0.28104575163398693
Электроника,кол-во разъемов molex,59,0.0017123784646640545,5,0.0847457627118644,1.0,0.4745762711864407
Электроника,разъемы питания материнской платы,56,0.0016253083732404585,4,0.07142857142857142,12.0,0.6785714285714286
Электроника,кол-во разъемов sata,60,0.0017414018284719198,10,0.16666666666666666,1.0,0.18333333333333332
Электроника,разъемы питания видеокарт,48,0.001393121462777536,10,0.20833333333333334,11.0,0.3125
Электроника,технологии защиты,48,0.001393121462777536,6,0.125,35.0,0.375
Электроника,входное напряжение,98,0.0028442896531708024,27,0.2755102040816326,8.0,0.20408163265306123
Электроника,"длина, см",165,0.00478885502829778,63,0.38181818181818183,2.0,0.1696969696969697
Электроника,сертификат 80 plus,63,0.0018284719198955158,6,0.09523809523809523,4.0,0.31746031746031744
Электроника,форма,184,0.005340298940647221,8,0.043478260869565216,13.0,0.657608695652174
Электроника,конструкция мыши,133,0.0038601073864460893,4,0.03007518796992481,12.0,0.9624060150375939
Электроника,тип клавиш,163,0.004730808300682049,2,0.012269938650306749,10.0,0.9754601226993865
Электроника,бесшумное нажатие,150,0.0043535045711798,2,0.013333333333333334,3.0,0.7266666666666667
Электроника,"скорость сенсора, ips",12,0.000348280365694384,10,0.8333333333333334,3.0,0.16666666666666666
Электроника,тип датчика,132,0.003831084022638224,9,0.06818181818181818,23.0,0.7954545454545454
Электроника,материал браслета/ремешка,21,0.000609490639965172,11,0.5238095238095238,7.0,0.47619047619047616
Электроника,совместимость с ос,46,0.0013350747351618052,12,0.2608695652173913,12.0,0.3695652173913043
Электроника,технология экрана,183,0.005311275576839356,48,0.26229508196721313,4.0,0.19672131147540983
Электроника,тип стекла,30,0.0008707009142359599,12,0.4,11.0,0.2
Электроника,класс пыле-влагозащиты (ip),21,0.000609490639965172,7,0.3333333333333333,4.0,0.3333333333333333
Электроника,рабочий диапазон частот,8,0.00023218691046292264,5,0.625,13.0,0.5
Электроника,коэффициент усиления не менее,4,0.00011609345523146132,4,1.0,5.0,0.25
Электроника,вес с упаковкой (кг),673,0.01953272384269337,257,0.3818722139673105,6.0,0.06686478454680535
Электроника,штрих-код,53,0.0015382382818168625,53,1.0,13.0,0.018867924528301886
Электроника,размер матрицы,97,0.002815266289362937,44,0.4536082474226804,6.0,0.15463917525773196
Электроника,разрешение матрицы,9,0.000261210274270788,6,0.6666666666666666,8.0,0.3333333333333333
Электроника,максимальное разрешение видео,12,0.000348280365694384,6,0.5,9.0,0.25
Электроника,максимальная частота кадров,15,0.00043535045711797995,6,0.4,9.0,0.4666666666666667
Электроника,угол обзора по горизонтали,16,0.0004643738209258453,12,0.75,7.0,0.3125
Электроника,угол обзора по вертикали,8,0.00023218691046292264,4,0.5,5.0,0.625
Электроника,качество видеозаписи,57,0.0016543317370483238,11,0.19298245614035087,7.0,0.47368421052631576
Электроника,формат сжатия видео,64,0.0018574952837033811,35,0.546875,11.0,0.21875
Электроника,хранение данных,2,5.804672761573066e-05,2,1.0,32.0,0.5
Электроника,слот для карт памяти,99,0.0028733130169786678,12,0.12121212121212122,4.0,0.45454545454545453
Электроника,максимальный объем карт памяти,12,0.000348280365694384,4,0.3333333333333333,6.0,0.5833333333333334
Электроника,облачное хранилище,2,5.804672761573066e-05,2,1.0,6.0,0.5
Электроника,управление c мобильного устройства,3,8.7070091423596e-05,1,0.3333333333333333,2.0,1.0
Электроника,поддержка мобильного приложения,1,2.902336380786533e-05,1,1.0,11.0,1.0
Электроника,просмотр в реальном времени,1,2.902336380786533e-05,1,1.0,2.0,1.0
Электроника,регулировка угла поворота,2,5.804672761573066e-05,1,0.5,2.0,1.0
Электроника,ночной режим,38,0.0011028878246988826,4,0.10526315789473684,2.0,0.7631578947368421
Электроника,ик-подсветка,182,0.00528225221303149,14,0.07692307692307693,4.0,0.4725274725274725
Электроника,дальность ик-подсветки,31,0.0008997242780438252,7,0.22580645161290322,4.0,0.45161290322580644
Электроника,датчик движения,21,0.000609490639965172,2,0.09523809523809523,2.0,0.8571428571428571
Электроника,режим мониторинга,1,2.902336380786533e-05,1,1.0,2.0,1.0
Электроника,уведомление пользователю,2,5.804672761573066e-05,1,0.5,2.0,1.0
Электроника,работа без статического ip-адреса,1,2.902336380786533e-05,1,1.0,2.0,1.0
Электроника,поддержка протоколов,23,0.0006675373675809026,20,0.8695652173913043,84.0,0.08695652173913043
Электроника,кнопка сброса,1,2.902336380786533e-05,1,1.0,2.0,1.0
Электроника,разъём питания,1,2.902336380786533e-05,1,1.0,34.0,1.0
Электроника,пылезащитный корпус,2,5.804672761573066e-05,1,0.5,2.0,1.0
Электроника,влагозащитный корпус,2,5.804672761573066e-05,1,0.5,2.0,1.0
Электроника,класс пылевлагозащищенности,10,0.0002902336380786533,4,0.4,4.0,0.4
Электроника,ударопрочный корпус,123,0.0035698737483674356,3,0.024390243902439025,3.0,0.5934959349593496
Электроника,дополнительная комплектация,17,0.0004933971847337107,14,0.8235294117647058,26.0,0.17647058823529413
Электроника,инструкция,49,0.0014221448265854012,1,0.02040816326530612,2.0,1.0
Электроника,тип разъемов,36,0.001044841097083152,12,0.3333333333333333,11.0,0.5833333333333334
Электроника,форма разъемов,14,0.00040632709331011463,3,0.21428571428571427,6.0,0.7857142857142857
Электроника,тип батареи,127,0.003685967203598897,36,0.28346456692913385,6.0,0.2283464566929134
Электроника,типоразмер элемента питания,158,0.0045856914816427225,71,0.44936708860759494,3.0,0.13291139240506328
Электроника,совместимый бренд,439,0.01274125671165288,68,0.1548974943052392,5.0,0.1366742596810934
Электроника,совместимая модель,253,0.0073429110433899285,232,0.9169960474308301,13.0,0.019762845849802372
Электроника,диагональ универсальной пленки,8,0.00023218691046292264,1,0.125,1.0,1.0
Электроника,количество пленок в комплекте,23,0.0006675373675809026,2,0.08695652173913043,4.0,0.6521739130434783
Электроника,кол-во разъемов,17,0.0004933971847337107,2,0.11764705882352941,4.0,0.8235294117647058
Электроника,тип разъема,39,0.001131911188506748,25,0.6410256410256411,10.0,0.23076923076923078
Электроника,категория,6,0.000174140182847192,2,0.3333333333333333,2.0,0.8333333333333334
Электроника,кол-во пар,6,0.000174140182847192,1,0.16666666666666666,4.0,1.0
Электроника,изоляция,6,0.000174140182847192,3,0.5,4.0,0.5
Электроника,материал проводника,287,0.00832970541285735,16,0.05574912891986063,4.0,0.7073170731707317
Электроника,"время наработки на отказ, ч",100,0.002902336380786533,11,0.11,7.0,0.29
Электроника,ресурс ssd (tbw),51,0.0014801915542011319,27,0.5294117647058824,3.0,0.13725490196078433
Электроника,тип флеш-памяти,71,0.0020606588303584386,9,0.1267605633802817,11.0,0.4225352112676056
Электроника,производитель телефона,658,0.01909737338557539,53,0.08054711246200608,6.0,0.2188449848024316
Электроника,особенности устройств ручного ввода,278,0.008068495138586563,6,0.02158273381294964,9.0,0.6906474820143885
Электроника,кол-во элементов аккумулятора,210,0.0060949063996517195,5,0.023809523809523808,1.0,0.40476190476190477
Электроника,"время автономной работы, ч",372,0.010796691336525903,48,0.12903225806451613,1.0,0.13978494623655913
Электроника,число портов usb type-a 3.2 gen 1,405,0.011754462342185459,4,0.009876543209876543,1.0,0.4962962962962963
Электроника,число портов usb 2.0,238,0.006907560586271949,6,0.025210084033613446,1.0,0.7142857142857143
Электроника,поддержка vr,195,0.0056595559425337396,2,0.010256410256410256,3.0,0.7435897435897436
Электроника,форматы аудио,4,0.00011609345523146132,3,0.75,3.0,0.5
Электроника,дополнительные функции,245,0.007110724132927006,61,0.24897959183673468,20.0,0.42448979591836733
Электроника,форматы изображений,4,0.00011609345523146132,3,0.75,3.0,0.5
Электроника,число оттенков серого,4,0.00011609345523146132,1,0.25,2.0,1.0
Электроника,особенности экрана,105,0.0030474531998258597,31,0.29523809523809524,61.0,0.12380952380952381
Электроника,тип сенсорного экрана,10,0.0002902336380786533,2,0.2,9.0,0.9
Электроника,форматы книг,4,0.00011609345523146132,2,0.5,3.0,0.75
Электроника,защитное покрытие экрана,282,0.008184588593818024,57,0.20212765957446807,19.0,0.2765957446808511
Электроника,вторая основная камера (млн. пикс.),323,0.009374546509940502,18,0.05572755417956656,4.0,0.2848297213622291
Электроника,третья основная камера,208,0.006036859672035989,12,0.057692307692307696,4.0,0.4951923076923077
Электроника,доп. опции смартфона,408,0.011841532433609055,239,0.5857843137254902,56.0,0.041666666666666664
Электроника,модель совместимого устройства,13,0.0003773037295022493,11,0.8461538461538461,13.0,0.23076923076923078
Электроника,тип синала,5,0.00014511681903932666,1,0.2,12.0,1.0
Электроника,"дальность действия, в м",8,0.00023218691046292264,1,0.125,2.0,1.0
Электроника,общее количество кнопок,28,0.0008126541866202293,14,0.5,1.5,0.21428571428571427
Электроника,сенсорная панель,11,0.00031925700188651865,1,0.09090909090909091,3.0,1.0
Электроника,подсветка кнопок,10,0.0002902336380786533,1,0.1,3.0,1.0
Электроника,использование в качестве мыши,10,0.0002902336380786533,1,0.1,3.0,1.0
Электроника,встроенная клавиатура,10,0.0002902336380786533,1,0.1,3.0,1.0
Электроника,режим обучения,10,0.0002902336380786533,1,0.1,3.0,1.0
Электроника,голосовое управление,42,0.001218981279930344,4,0.09523809523809523,3.0,0.6666666666666666
Электроника,источник питания,118,0.003424756929328109,32,0.2711864406779661,9.0,0.1440677966101695
Электроника,"длина, в мм",4,0.00011609345523146132,4,1.0,3.0,0.25
Электроника,"ширина, в мм",24,0.000696560731388768,21,0.875,3.0,0.08333333333333333
Электроника,"высота, в мм",21,0.000609490639965172,20,0.9523809523809523,3.0,0.09523809523809523
Электроника,стандарт видеокамеры,99,0.0028733130169786678,16,0.16161616161616163,2.0,0.696969696969697
Электроника,тип видеокамеры,28,0.0008126541866202293,7,0.25,19.0,0.5357142857142857
Электроника,изображение,35,0.0010158177332752866,10,0.2857142857142857,20.0,0.34285714285714286
Электроника,макс. разрешение видеокамеры,47,0.0013640980989696706,14,0.2978723404255319,9.0,0.40425531914893614
Электроника,частота кадров при макс. разрешении,23,0.0006675373675809026,6,0.2608695652173913,11.0,0.34782608695652173
Электроника,количество мегапикселей,51,0.0014801915542011319,8,0.1568627450980392,1.0,0.43137254901960786
Электроника,объектив,48,0.001393121462777536,15,0.3125,11.0,0.6458333333333334
Электроника,мин. фокусное расстояние,30,0.0008707009142359599,12,0.4,5.0,0.26666666666666666
Электроника,макс. фокусное расстояние,22,0.0006385140037730373,13,0.5909090909090909,5.0,0.18181818181818182
Электроника,диафрагма,59,0.0017123784646640545,24,0.4067796610169492,5.0,0.1864406779661017
Электроника,макс. угол обзора,30,0.0008707009142359599,25,0.8333333333333334,4.0,0.1
Электроника,угол обзора камеры по горизонтали,13,0.0003773037295022493,11,0.8461538461538461,3.0,0.15384615384615385
Электроника,угол обзора камеры по вертикали,11,0.00031925700188651865,9,0.8181818181818182,3.0,0.18181818181818182
Электроника,минимальная освещенность (ч/б),5,0.00014511681903932666,4,0.8,9.0,0.4
Электроника,минимальная освещенность (цвет.),16,0.0004643738209258453,5,0.3125,9.5,0.375
Электроника,поддержка стандартов,41,0.0011899579161224786,22,0.5365853658536586,15.0,0.14634146341463414
Электроника,макс. угол поворота,10,0.0002902336380786533,2,0.2,4.0,0.8
Электроника,макс. угол наклона,9,0.000261210274270788,2,0.2222222222222222,3.0,0.5555555555555556
Электроника,напряжение питания,97,0.002815266289362937,28,0.28865979381443296,5.0,0.16494845360824742
Электроника,потребляемая мощность,104,0.0030184298360179944,79,0.7596153846153846,6.0,0.04807692307692308
Электроника,установка,56,0.0016253083732404585,24,0.42857142857142855,10.0,0.19642857142857142
Электроника,отношение сигнал/шум,20,0.0005804672761573066,11,0.55,5.0,0.2
Электроника,класс защиты ip,53,0.0015382382818168625,10,0.18867924528301888,4.0,0.6792452830188679
Электроника,мин. рабочая температура,27,0.0007836308228123639,8,0.2962962962962963,5.0,0.5185185185185185
Электроника,макс. рабочая температура,35,0.0010158177332752866,11,0.3142857142857143,4.0,0.4
Электроника,с тачскрином,11,0.00031925700188651865,2,0.18181818181818182,2.0,0.9090909090909091
Электроника,оригинал,60,0.0017414018284719198,2,0.03333333333333333,3.0,0.8333333333333334
Электроника,класс запчасти,31,0.0008997242780438252,3,0.0967741935483871,4.0,0.4838709677419355
Электроника,запчасть в сборе,25,0.0007255840951966333,2,0.08,3.0,0.56
Электроника,дополнительные камеры,20,0.0005804672761573066,3,0.15,3.0,0.55
Электроника,особенности дисплея,70,0.0020316354665505733,7,0.1,11.0,0.4142857142857143
Электроника,конструкция видеорегистратора,20,0.0005804672761573066,3,0.15,18.0,0.6
Электроника,контроль движения,2,5.804672761573066e-05,2,1.0,19.0,0.5
Электроника,датчики видеорегистратора,18,0.000522420548541576,2,0.1111111111111111,23.0,0.6111111111111112
Электроника,особенности видеорегистратора,15,0.00043535045711797995,4,0.26666666666666666,28.0,0.4666666666666667
Электроника,функционал устройства,24,0.000696560731388768,1,0.041666666666666664,16.0,1.0
Электроника,крепление видеорегистратора,19,0.0005514439123494413,4,0.21052631578947367,8.0,0.47368421052631576
Электроника,запись,27,0.0007836308228123639,6,0.2222222222222222,12.0,0.6666666666666666
Электроника,принцип детекции,9,0.000261210274270788,2,0.2222222222222222,3.0,0.5555555555555556
Электроника,"угол обзора по диагонали, °",20,0.0005804672761573066,7,0.35,3.0,0.3
Электроника,"скорость съемки в макс. разрешении, кадр/с",129,0.0037440139312146276,9,0.06976744186046512,2.0,0.4496124031007752
Электроника,способ крепления,29,0.0008416775504280946,10,0.3448275862068966,21.0,0.3103448275862069
Электроника,навигационные системы,25,0.0007255840951966333,3,0.12,3.0,0.68
Электроника,"число пикселей матрицы, мпикс",18,0.000522420548541576,11,0.6111111111111112,1.5,0.2777777777777778
Электроника,диапазон рабочей температуры,20,0.0005804672761573066,19,0.95,12.5,0.1
Электроника,пульт ду,31,0.0008997242780438252,5,0.16129032258064516,3.0,0.3870967741935484
Электроника,режим записи,37,0.0010738644608910173,11,0.2972972972972973,23.0,0.3783783783783784
Электроника,макс. разрешение видеозаписи,26,0.0007546074590044986,5,0.19230769230769232,17.0,0.8461538461538461
Электроника,"скорость видеосъемки fullhd, кадр/с",23,0.0006675373675809026,5,0.21739130434782608,2.0,0.6521739130434783
Электроника,"количество камер, шт.",27,0.0007836308228123639,3,0.1111111111111111,1.0,0.5925925925925926
Электроника,электрохимическая система,44,0.0012770280075460746,8,0.18181818181818182,5.0,0.4318181818181818
Электроника,доп. опции камеры,352,0.010216224060368597,247,0.7017045454545454,44.0,0.019886363636363636
Электроника,минимальное входное напряжение,77,0.0022347990132056306,11,0.14285714285714285,5.0,0.7272727272727273
Электроника,максимальное входное напряжение,80,0.0023218691046292266,11,0.1375,5.0,0.85
Электроника,низкопрофильная (low profile),90,0.00261210274270788,2,0.022222222222222223,3.0,0.9444444444444444
Электроника,количество модулей в комплекте,246,0.007139747496734871,6,0.024390243902439025,1.0,0.5203252032520326
Электроника,тип поставки,110,0.0031925700188651864,4,0.03636363636363636,6.0,0.6
Электроника,"тактовая частота, мгц",160,0.004643738209258453,21,0.13125,4.0,0.2375
Электроника,"напряжение питания, в",127,0.003685967203598897,17,0.13385826771653545,3.0,0.33070866141732286
Электроника,"пропускная способность, мб/с",157,0.004556668117834857,25,0.1592356687898089,5.0,0.22929936305732485
Электроника,радиатор,114,0.0033086634740966477,2,0.017543859649122806,2.0,0.6491228070175439
Электроника,тайминги,133,0.0038601073864460893,66,0.49624060150375937,8.0,0.07518796992481203
Электроника,емкость одного модуля,145,0.004208387752140473,9,0.06206896551724138,5.0,0.3793103448275862
Электроника,суммарный объем памяти,161,0.0046727615730663185,10,0.062111801242236024,5.0,0.3167701863354037
Электроника,"cas latency (cl), тактов",160,0.004643738209258453,21,0.13125,2.0,0.24375
Электроника,"active to precharge delay (tras), тактов",62,0.0017994485560876505,23,0.3709677419354839,2.0,0.11290322580645161
Электроника,"ras to cas delay (trcd), тактов",93,0.002699172834131476,19,0.20430107526881722,2.0,0.17204301075268819
Электроника,"row precharge delay (trp), тактов",92,0.0026701494703236105,19,0.20652173913043478,2.0,0.17391304347826086
Электроника,количество коннекторов,60,0.0017414018284719198,1,0.016666666666666666,1.0,1.0
Электроника,тип коннекторов,60,0.0017414018284719198,14,0.23333333333333334,9.0,0.2
Электроника,"выходная мощность, в вт",64,0.0018574952837033811,10,0.15625,2.0,0.46875
Электроника,"мин. выходное напряжение, в в",60,0.0017414018284719198,6,0.1,2.0,0.5666666666666667
Электроника,"макс. выходное напряжение, в в",60,0.0017414018284719198,6,0.1,2.0,0.5666666666666667
Электроника,"макс. выходная сила тока, в а",60,0.0017414018284719198,15,0.25,4.0,0.3
Электроника,регулировка выходного напряжения,60,0.0017414018284719198,2,0.03333333333333333,11.0,0.85
Электроника,производитель печатающих устройств,31,0.0008997242780438252,6,0.1935483870967742,5.0,0.4838709677419355
Электроника,габариты упаковки (ед) дхшхв,183,0.005311275576839356,177,0.9672131147540983,17.0,0.01092896174863388
Электроника,вес упаковки (ед),177,0.005137135393992164,137,0.7740112994350282,7.0,0.03389830508474576
Электроника,звуковая схема,115,0.003337686837904513,9,0.0782608695652174,3.0,0.3826086956521739
Электроника,материал диффузора,26,0.0007546074590044986,7,0.2692307692307692,12.0,0.2692307692307692
Электроника,"мощность фронтальных колонок, вт",87,0.002525032651284284,22,0.25287356321839083,2.0,0.22988505747126436
Электроника,входные интерфейсы,139,0.004034247569293281,10,0.07194244604316546,8.0,0.43884892086330934
Электроника,выходные интерфейсы,119,0.0034537802931359743,8,0.06722689075630252,6.0,0.35294117647058826
Электроника,"максимальная мощность, вт",136,0.003947177477869685,32,0.23529411764705882,2.0,0.23529411764705882
Электроника,количество динамиков,228,0.006617326948193295,12,0.05263157894736842,1.0,0.4166666666666667
Электроника,вид запчасти для мобильного телефона,80,0.0023218691046292266,32,0.4,9.5,0.175
Электроника,конструкция,192,0.005572485851110144,36,0.1875,12.0,0.16145833333333334
Электроника,минимальная воспроизводимая частота,293,0.008503845595704542,29,0.09897610921501707,5.0,0.6621160409556314
Электроника,максимальная воспроизводимая частота,293,0.008503845595704542,26,0.08873720136518772,8.0,0.7849829351535836
Электроника,тип акустического оформления,275,0.007981425047162967,56,0.20363636363636364,8.0,0.6
Электроника,тип крепления,103,0.002989406472210129,19,0.18446601941747573,13.0,0.2621359223300971
Электроника,уцененный,98,0.0028442896531708024,1,0.01020408163265306,2.0,1.0
Электроника,количество ядер,155,0.0044986213902191265,18,0.11612903225806452,1.0,0.4774193548387097
Электроника,максимальная частота процессора,5,0.00014511681903932666,5,1.0,7.0,0.2
Электроника,разрешение основной камеры,109,0.003163546655057321,20,0.1834862385321101,5.0,0.28440366972477066
Электроника,разрешение второй основной камеры,3,8.7070091423596e-05,3,1.0,5.0,0.3333333333333333
Электроника,стандарты сотовой связи,5,0.00014511681903932666,1,0.2,3.0,1.0
Электроника,volte,63,0.0018284719198955158,2,0.031746031746031744,2.0,0.9523809523809523
Электроника,тип матрицы экрана,305,0.008852125961398926,20,0.06557377049180328,3.0,0.740983606557377
Электроника,мультитач,4,0.00011609345523146132,1,0.25,2.0,1.0
Электроника,плотность точек,2,5.804672761573066e-05,2,1.0,7.0,0.5
Электроника,частота обновления экрана,357,0.010361340879407923,16,0.04481792717086835,5.0,0.35294117647058826
Электроника,сила нажатия на экран,1,2.902336380786533e-05,1,1.0,2.0,1.0
Электроника,платформа,83,0.0024089391960528225,13,0.1566265060240964,13.0,0.1686746987951807
Электроника,архитектура процессора,3,8.7070091423596e-05,3,1.0,29.0,0.3333333333333333
Электроника,разрешение третьей основной камеры,3,8.7070091423596e-05,2,0.6666666666666666,4.0,0.6666666666666666
Электроника,диафрагма основной камеры,3,8.7070091423596e-05,1,0.3333333333333333,5.0,1.0
Электроника,диафрагма второй камеры,3,8.7070091423596e-05,2,0.6666666666666666,5.0,0.6666666666666666
Электроника,диафрагма третьей камеры,2,5.804672761573066e-05,1,0.5,5.0,1.0
Электроника,разрешение фронтальной камеры,137,0.003976200841677551,20,0.145985401459854,5.0,0.291970802919708
Электроника,запись видеоклипов,4,0.00011609345523146132,1,0.25,2.0,1.0
Электроника,разрешение видеосъемки основной камеры (макс),3,8.7070091423596e-05,2,0.6666666666666666,25.0,0.6666666666666666
Электроника,частота кадров при видеосъемке,2,5.804672761573066e-05,2,1.0,9.0,0.5
Электроника,оптический zoom при фотосъемке,1,2.902336380786533e-05,1,1.0,1.0,1.0
Электроника,тип вспышки,28,0.0008126541866202293,2,0.07142857142857142,12.0,0.9285714285714286
Электроника,мультимедийные возможности,7,0.00020316354665505731,4,0.5714285714285714,10.0,0.42857142857142855
Электроника,основные датчики,4,0.00011609345523146132,1,0.25,25.0,1.0
Электроника,дополнительные датчики,3,8.7070091423596e-05,3,1.0,8.0,0.3333333333333333
Электроника,rcs,2,5.804672761573066e-05,1,0.5,2.0,1.0
Электроника,интернет,5,0.00014511681903932666,2,0.4,6.0,0.8
Электроника,тип sim-карты,36,0.001044841097083152,12,0.3333333333333333,8.0,0.25
Электроника,wi-fi direct,2,5.804672761573066e-05,1,0.5,2.0,1.0
Электроника,проводное соединение,6,0.000174140182847192,4,0.6666666666666666,9.0,0.3333333333333333
Электроника,цифровой компас,6,0.000174140182847192,2,0.3333333333333333,2.0,0.8333333333333334
Электроника,защита от пыли,1,2.902336380786533e-05,1,1.0,2.0,1.0
Электроника,аккумулятор,110,0.0031925700188651864,9,0.08181818181818182,9.0,0.7090909090909091
Электроника,время работы в режиме просмотра видео до:,2,5.804672761573066e-05,2,1.0,4.0,0.5
Электроника,функции зарядки и энергопотребления,3,8.7070091423596e-05,2,0.6666666666666666,15.0,0.6666666666666666
Электроника,другие разъемы,33,0.000957771005659556,9,0.2727272727272727,11.0,0.30303030303030304
Электроника,активная корректировка мощности,12,0.000348280365694384,2,0.16666666666666666,2.0,0.9166666666666666
Электроника,подсветка корпуса,287,0.00832970541285735,5,0.017421602787456445,3.0,0.9094076655052264
Электроника,"вес, в кг",237,0.006878537222464083,33,0.13924050632911392,1.0,0.8185654008438819
Электроника,"угол поворота/наклона, град.",27,0.0007836308228123639,8,0.2962962962962963,3.0,0.5185185185185185
Электроника,автоматическая запись,113,0.0032796401102887823,4,0.035398230088495575,13.0,0.4247787610619469
Электроника,автослежение,39,0.001131911188506748,2,0.05128205128205128,2.0,0.6153846153846154
Электроника,"габариты камеры (дхшхв, мм)",52,0.0015092149180089972,48,0.9230769230769231,10.0,0.038461538461538464
Электроника,управление поворотом камеры,43,0.0012480046437382093,2,0.046511627906976744,3.0,0.5813953488372093
Электроника,формат сжатия файлов,54,0.0015672616456247279,3,0.05555555555555555,5.0,0.5
Электроника,материал купола,102,0.0029603831084022638,3,0.029411764705882353,7.0,0.9117647058823529
Электроника,материал корпуса камеры,141,0.004092294296909012,2,0.014184397163120567,7.0,0.5319148936170213
Электроника,форматы файлов видео,101,0.0029313597445943984,11,0.10891089108910891,5.0,0.5346534653465347
Электроника,тип фокусировки,134,0.0038891307502539546,3,0.022388059701492536,13.0,0.7014925373134329
Электроника,"дальность ик-подсветки, м",154,0.004469598026411261,13,0.08441558441558442,2.0,0.44155844155844154
Электроника,"макс. температура эксплуатации, с°",143,0.004150341024524743,11,0.07692307692307693,2.0,0.5314685314685315
Электроника,"мин. температура эксплуатации, °с",146,0.0042374111159483386,14,0.0958904109589041,2.0,0.2876712328767123
Электроника,конструкция камеры,189,0.005485415759686548,6,0.031746031746031744,9.0,0.42857142857142855
Электроника,вид камеры,211,0.006123929763459585,5,0.023696682464454975,9.0,0.8341232227488151
Электроника,поддержка видеопротоколов,36,0.001044841097083152,3,0.08333333333333333,5.0,0.5277777777777778
Электроника,модель встроенной видеокарты,47,0.0013640980989696706,13,0.2765957446808511,13.0,0.2127659574468085
Электроника,комплектация процессора,57,0.0016543317370483238,3,0.05263157894736842,16.0,0.7894736842105263
Электроника,"базовая частота, ггц",47,0.0013640980989696706,16,0.3404255319148936,3.0,0.19148936170212766
Электроника,сокет процессора,142,0.004121317660716877,17,0.11971830985915492,8.0,0.2887323943661972
Электроника,"кэш l3, мб",41,0.0011899579161224786,16,0.3902439024390244,2.0,0.1951219512195122
Электроника,"максимальная рабочая температура процессора, c",39,0.001131911188506748,6,0.15384615384615385,3.0,0.5128205128205128
