coefficient,rule_id,canonical_rule,relation,rule_role,global_support,discovery_effect_class,scope_candidate_frozen
-0.27204767245393985,rule_b99ea356508eb0d8,product_composition has different explicit values,different_value,RULE_CANDIDATE,22,UNCERTAIN,UNCERTAIN
-0.42275344282797783,rule_b9b65372fd8127dd,ram_capacity is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,44,UNCERTAIN,UNCERTAIN
-0.06761890891400024,rule_b9be2067d340934f,gpu_type has different explicit values,different_value,RULE_CANDIDATE,31,NEGATIVE,CATEGORY_SPECIFIC
0.10420680545225158,rule_b9ca36ff7d2d463d,coating_type has different explicit values,different_value,RULE_CANDIDATE,38,UNCERTAIN,UNCERTAIN
0.05056555143397232,rule_b9ce2519cdea6119,roll_length is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,14,UNCERTAIN,UNCERTAIN
0.10020043534640154,rule_b9f123edd02e550b,sheet_count has different explicit values,different_value,RULE_CANDIDATE,50,UNCERTAIN,UNCERTAIN
0.04887139397748884,rule_baa2008a7847823c,stone_count has different explicit values,different_value,RULE_CANDIDATE,22,UNCERTAIN,UNCERTAIN
-0.48696576031524286,rule_bb0feaddfc127785,sheet_type has different explicit values,different_value,RULE_CANDIDATE,37,NEGATIVE,CATEGORY_SPECIFIC
0.009429147346339076,rule_bb1a2492e9b575cb,dimensions is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,979,POSITIVE,GLOBAL
-0.019713244786339554,rule_bb1c37456d5eb21c,leg_material has different explicit values,different_value,RULE_CANDIDATE,14,UNCERTAIN,UNCERTAIN
0.14018808870383925,rule_bb1f2fc13b1361e2,light_color is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,27,POSITIVE,UNCERTAIN
-1.6931807420835134,rule_bb2f42faedb2794f,lens_power has different explicit values,different_value,RULE_CANDIDATE,303,NEGATIVE,CATEGORY_SPECIFIC
-0.8536550143292473,rule_bb3aa5cca0382a2a,string_gauge_range has different explicit values,different_value,RULE_CANDIDATE,96,NEGATIVE,CATEGORY_SPECIFIC
0.5476790663693532,rule_bbf06a177f2837a9,age_limit is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,62,POSITIVE,CATEGORY_SPECIFIC
-0.21618567310822576,rule_bc01bf0d3372f0c8,scale_length has different explicit values,different_value,RULE_CANDIDATE,115,NEGATIVE,CATEGORY_SPECIFIC
0.3043766664282919,rule_bc253182eb41920a,hair_type is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,24,POSITIVE,CATEGORY_SPECIFIC
0.22197406342781717,rule_bc3553bd8177f1c7,paper_format is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,49,POSITIVE,CATEGORY_SPECIFIC
-0.4382323173104352,rule_bc48bd56517b1d1c,coffee_composition has different explicit values,different_value,RULE_CANDIDATE,28,NEGATIVE,CATEGORY_SPECIFIC
-1.0305512880901986,rule_bc7b0b32c9bf33fd,metal_color has different explicit values,different_value,RULE_CANDIDATE,154,NEGATIVE,CATEGORY_SPECIFIC
-0.6195481075711844,rule_bca6fd266c606a70,height_mm has different explicit values,different_value,RULE_CANDIDATE,45,NEGATIVE,CATEGORY_SPECIFIC
-0.032251486086960324,rule_bcfbdcca95d2b96a,sink_included has different explicit values,different_value,RULE_CANDIDATE,18,UNCERTAIN,UNCERTAIN
0.5139656242267894,rule_bd4dca3350014094,shelf_life is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,592,POSITIVE,GLOBAL
-0.03315301588486348,rule_bd598baf93f3dbba,total_power has different explicit values,different_value,RULE_CANDIDATE,23,UNCERTAIN,UNCERTAIN
0.3002726666427233,rule_bd6c8bc18167ba87,total_length is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,13,UNCERTAIN,UNCERTAIN
-0.5856982387369932,rule_bd91c58deb9252e2,guitar_compatibility has different explicit values,different_value,RULE_CANDIDATE,15,UNCERTAIN,UNCERTAIN
-0.48433799800807825,rule_bdc05d2110a0b595,packaging has different explicit values,different_value,RULE_CANDIDATE,43,UNCERTAIN,UNCERTAIN
0.5072024561332843,rule_bdd0f3887fe945cb,pet_size has different explicit values,different_value,RULE_CANDIDATE,58,UNCERTAIN,UNCERTAIN
0.6285831349914773,rule_bdeaa8c4cb704ad4,warranty_period is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,137,POSITIVE,GLOBAL
-0.4124958308259123,rule_bdee812f48391b41,sheet_capacity has different explicit values,different_value,RULE_CANDIDATE,14,UNCERTAIN,CATEGORY_SPECIFIC
0.25913267686643293,rule_be1dbce2dbd0c76f,pool_volume is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,11,UNCERTAIN,CATEGORY_SPECIFIC
0.06909834743118419,rule_be1f83d0fdb488dc,paper_size has different explicit values,different_value,RULE_CANDIDATE,11,UNCERTAIN,UNCERTAIN
-0.13979618468688992,rule_be91b4906f22f73a,shoe_type has different explicit values,different_value,RULE_CANDIDATE,77,UNCERTAIN,UNCERTAIN
-0.1962842585238041,rule_beafc2d98a79e0e0,battery_voltage is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,23,UNCERTAIN,UNCERTAIN
0.22818234042860372,rule_bf2811d5b225a751,labels_per_sheet is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,10,UNCERTAIN,UNCERTAIN
0.5889199647457206,rule_bf320f7d8fdfab63,bluetooth_version is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,20,POSITIVE,CATEGORY_SPECIFIC
-0.4087101639696625,rule_bf3850c901cc58bd,needle_length has different explicit values,different_value,RULE_CANDIDATE,12,UNCERTAIN,UNCERTAIN
-0.20989361291765435,rule_bf3ddea7e96e2f6c,compartments_count is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,12,UNCERTAIN,UNCERTAIN
-0.9946570960396967,rule_bf4e1af70a1cb5c8,line_diameter has different explicit values,different_value,RULE_CANDIDATE,53,NEGATIVE,CATEGORY_SPECIFIC
-0.056632467823845296,rule_bf6aa97b035a58d1,compatible_vehicle_brand has different explicit values,different_value,RULE_CANDIDATE,44,UNCERTAIN,UNCERTAIN
0.56576238583973,rule_bf6dc10f553c7dba,sleeping_places_count is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,10,UNCERTAIN,CATEGORY_SPECIFIC
-0.321839371801807,rule_bf99043dcdca01a5,total_volume is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,12,UNCERTAIN,UNCERTAIN
-0.4984906451515422,rule_bfa577ab2741b7b1,line_length has different explicit values,different_value,RULE_CANDIDATE,14,UNCERTAIN,CATEGORY_SPECIFIC
-0.8919248623668381,rule_bfc7bc621ab05b6a,bead_size has different explicit values,different_value,RULE_CANDIDATE,18,UNCERTAIN,CATEGORY_SPECIFIC
-0.8444060953778013,rule_bffb6cd7cab06286,package_volume has different explicit values,different_value,RULE_CANDIDATE,39,UNCERTAIN,UNCERTAIN
-0.4123624033753558,rule_c08dbfe1be23cc95,spout_length is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,17,UNCERTAIN,CATEGORY_SPECIFIC
-0.29955903056475264,rule_c08ecc7d9a7ab37c,target_animal is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,26,UNCERTAIN,UNCERTAIN
-0.20358639335918127,rule_c0e89d159f62ce86,russian_size has different explicit values,different_value,RULE_CANDIDATE,1689,NEUTRAL,GLOBAL
0.21788505802628,rule_c1026f351bb707a7,product_features has different explicit values,different_value,RULE_CANDIDATE,14,UNCERTAIN,UNCERTAIN
-0.2875316889557857,rule_c1074893e44cb3ce,spout_length has different explicit values,different_value,RULE_CANDIDATE,26,UNCERTAIN,UNCERTAIN
-0.03543474790525215,rule_c158cc53799110c7,mounting_position is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,10,UNCERTAIN,UNCERTAIN
-0.34272437155041197,rule_c1707ab914a4c2cb,spool_size has different explicit values,different_value,RULE_CANDIDATE,10,UNCERTAIN,UNCERTAIN
0.21688357200856223,rule_c17e33ed2af197c5,dispenser is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,24,UNCERTAIN,UNCERTAIN
0.27681974066047027,rule_c1883263d7a0ede0,armature_color has different explicit values,different_value,RULE_CANDIDATE,13,UNCERTAIN,UNCERTAIN
-0.2383211437529696,rule_c188daf5f212634c,orthopedic_support is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,11,UNCERTAIN,UNCERTAIN
-0.46964555904436966,rule_c1de63c305015bbd,design_shape is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,54,UNCERTAIN,CATEGORY_SPECIFIC
-0.019035332560876014,rule_c23f3c8bf3fd5bcd,consistency has different explicit values,different_value,RULE_CANDIDATE,25,UNCERTAIN,UNCERTAIN
-0.5560547970395149,rule_c24b177bde65adf3,cylinder_power is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,98,NEGATIVE,CATEGORY_SPECIFIC
-0.08569549294424152,rule_c24e89adf3156409,screen_technology has different explicit values,different_value,RULE_CANDIDATE,12,UNCERTAIN,UNCERTAIN
0.36719837214244366,rule_c264aade9e5b728e,max_players has different explicit values,different_value,RULE_CANDIDATE,22,POSITIVE,CATEGORY_SPECIFIC
-0.5375013755900224,rule_c28cee8f1c9845c3,dosage_strength has different explicit values,different_value,RULE_CANDIDATE,16,UNCERTAIN,UNCERTAIN
-0.48485257397640563,rule_c2988f456870b180,chest_circumference has different explicit values,different_value,RULE_CANDIDATE,20,NEGATIVE,CATEGORY_SPECIFIC
0.1972866789046284,rule_c2ad17db12a1db8a,paper_size is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,10,UNCERTAIN,UNCERTAIN
-0.4354956886388222,rule_c2ad634dcb922582,lead_hardness has different explicit values,different_value,RULE_CANDIDATE,10,UNCERTAIN,UNCERTAIN
-0.442071618937377,rule_c2b36bb9afb6685a,hair_length has different explicit values,different_value,RULE_CANDIDATE,12,UNCERTAIN,CATEGORY_SPECIFIC
-0.18456778665664228,rule_c2b6e52ba4c00413,finish_effect is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,10,UNCERTAIN,UNCERTAIN
-0.5906996548766003,rule_c2d463e154b4d74f,pile_height has different explicit values,different_value,RULE_CANDIDATE,44,NEGATIVE,CATEGORY_SPECIFIC
0.44466690907745743,rule_c37d1cd14887c0b9,assembled_height is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,20,POSITIVE,CATEGORY_SPECIFIC
0.22353918241635606,rule_c3bce979345bec46,depth is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,159,UNCERTAIN,HETEROGENEOUS
-0.1581207513091418,rule_c400ea91fe192d3e,print_design is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,40,UNCERTAIN,CATEGORY_SPECIFIC
-0.037370113989457714,rule_c43793269ad72dc2,model_year_range has different explicit values,different_value,RULE_CANDIDATE,20,UNCERTAIN,UNCERTAIN
0.04061782238775223,rule_c45aa78335fc66c3,storage_temperature_range has different explicit values,different_value,RULE_CANDIDATE,41,UNCERTAIN,UNCERTAIN
-0.8085681945784922,rule_c468e766f15511f7,compatible_phone_model has different explicit values,different_value,RULE_CANDIDATE,25,NEGATIVE,CATEGORY_SPECIFIC
0.3565569032659901,rule_c48bcb6a933c02b9,chain_weave is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,14,UNCERTAIN,UNCERTAIN
0.451205312987369,rule_c495a0140d105291,light_source_type is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,20,POSITIVE,CATEGORY_SPECIFIC
-0.1729621462842455,rule_c51960b4a7e75139,target_instrument has different explicit values,different_value,RULE_CANDIDATE,28,UNCERTAIN,UNCERTAIN
-0.05532247354259211,rule_c552a2b10e3ad4fd,product_width has different explicit values,different_value,RULE_CANDIDATE,18,UNCERTAIN,UNCERTAIN
0.983212091442312,rule_c57e04c71a1d38be,game_type is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,46,POSITIVE,CATEGORY_SPECIFIC
-0.2120541659781819,rule_c5a00b8093d9ef47,adhesive_type has different explicit values,different_value,RULE_CANDIDATE,11,UNCERTAIN,UNCERTAIN
-0.003075351171623949,rule_c613e8c7e95169ab,sku has different explicit values,different_value,RULE_CANDIDATE,719,NEUTRAL,UNCERTAIN
0.21893404827967286,rule_c6255e50e781173b,paper_weight is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,29,UNCERTAIN,CATEGORY_SPECIFIC
-0.03774992458792826,rule_c632ba24c9524952,office_version has different explicit values,different_value,RULE_CANDIDATE,11,UNCERTAIN,UNCERTAIN
-0.6403950490514677,rule_c646b430efd80adb,profile_thickness is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,12,UNCERTAIN,CATEGORY_SPECIFIC
-0.6311500828866147,rule_c6cd904309c9de0c,output_current has different explicit values,different_value,RULE_CANDIDATE,33,NEGATIVE,CATEGORY_SPECIFIC
-0.5382466165519727,rule_c72e7385895110a6,hose_length has different explicit values,different_value,RULE_CANDIDATE,13,UNCERTAIN,UNCERTAIN
-0.9995653620001799,rule_c75cf2c16300b316,unit_volume has different explicit values,different_value,RULE_CANDIDATE,62,NEGATIVE,GLOBAL
0.2843277592341508,rule_c76040ab03083356,base_type is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,22,UNCERTAIN,UNCERTAIN
-0.28168989768486474,rule_c776f94a06cdfcb4,crystal_shape is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,14,UNCERTAIN,UNCERTAIN
-0.7767179168171718,rule_c77cc5c0d98182ff,format_size has different explicit values,different_value,RULE_CANDIDATE,40,NEGATIVE,CATEGORY_SPECIFIC
-0.20694765542275942,rule_c78b50e64fabe189,product_height has different explicit values,different_value,RULE_CANDIDATE,12,UNCERTAIN,UNCERTAIN
0.04067766518026856,rule_c794cd5edf4bff59,wall_thickness is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,17,UNCERTAIN,UNCERTAIN
0.271892387476936,rule_c7dd395051b01b90,candy_type has different explicit values,different_value,RULE_CANDIDATE,15,UNCERTAIN,UNCERTAIN
-1.2250398313761217,rule_c8279513c21f3c1b,needle_diameter has different explicit values,different_value,RULE_CANDIDATE,72,NEGATIVE,CATEGORY_SPECIFIC
0.23793036194488598,rule_c836b5ddfbdf163a,armrests has different explicit values,different_value,RULE_CANDIDATE,14,UNCERTAIN,UNCERTAIN
-0.6046866562475078,rule_c87fcd36285d9f1c,nut_type has different explicit values,different_value,RULE_CANDIDATE,18,UNCERTAIN,CATEGORY_SPECIFIC
0.5287481963335204,rule_c89cf2379554bb15,string_material has different explicit values,different_value,RULE_CANDIDATE,98,UNCERTAIN,UNCERTAIN
-0.19337448513298347,rule_c8a984078de6f8c9,size_range is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,33,UNCERTAIN,UNCERTAIN
-0.223632098453027,rule_c8b016e46dd2baaa,diamond_weight has different explicit values,different_value,RULE_CANDIDATE,37,UNCERTAIN,UNCERTAIN
-1.0505959744912434,rule_c8ce3baa85300007,diamond_count has different explicit values,different_value,RULE_CANDIDATE,56,NEGATIVE,CATEGORY_SPECIFIC
-0.7179710523249592,rule_c8cef42ae1ab41b6,movement_type has different explicit values,different_value,RULE_CANDIDATE,88,NEGATIVE,CATEGORY_SPECIFIC
-0.027554044404525656,rule_c90c3ced7965bb77,back_material is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,25,UNCERTAIN,UNCERTAIN
-0.3452411219583351,rule_c92affe2769467a8,compatible_models is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,13,UNCERTAIN,UNCERTAIN
-0.6705838508920781,rule_c92b7a9f9d69e7cf,scale_ratio has different explicit values,different_value,RULE_CANDIDATE,16,UNCERTAIN,CATEGORY_SPECIFIC
0.4072038340144047,rule_c9404c24569fa853,foot_length_cm has different explicit values,different_value,RULE_CANDIDATE,51,UNCERTAIN,UNCERTAIN
-0.07830817541288704,rule_c99bf6edf6c70570,target_fish has a subset or specificity difference,specificity_difference,RULE_CANDIDATE,10,UNCERTAIN,UNCERTAIN
-0.059398419615917776,rule_ca88a4b7102ff4d2,paint_code has different explicit values,different_value,RULE_CANDIDATE,105,NEGATIVE,CATEGORY_SPECIFIC
-0.43241054520965344,rule_ca9af2cfcb23cf89,season has a subset or specificity difference,specificity_difference,RULE_CANDIDATE,14,UNCERTAIN,UNCERTAIN
0.07411517442939883,rule_caa4a122f38aad11,mattress_included is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,22,UNCERTAIN,UNCERTAIN
-0.30752197035358636,rule_cab99603a397f37b,package_configuration has different explicit values,different_value,RULE_CANDIDATE,11,UNCERTAIN,UNCERTAIN
-0.41682279610147815,rule_cabae3b99f7df9f5,section_count is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,35,UNCERTAIN,UNCERTAIN
-0.33231601413165224,rule_cad58883f9b4266c,pet_age_group has different explicit values,different_value,RULE_CANDIDATE,16,UNCERTAIN,UNCERTAIN
-0.3291706765972325,rule_cb0bd0e18a8e0f93,body_size has different explicit values,different_value,RULE_CANDIDATE,13,UNCERTAIN,CATEGORY_SPECIFIC
0.0743430641101332,rule_cb2b8d89bc6c25fa,earring_type is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,17,UNCERTAIN,UNCERTAIN
0.0037266569705382037,rule_cb5c18039ce053fa,key_count has different explicit values,different_value,RULE_CANDIDATE,13,UNCERTAIN,UNCERTAIN
-0.13990419985682562,rule_cb5cc854a65adb18,top_wood_material has different explicit values,different_value,RULE_CANDIDATE,28,UNCERTAIN,UNCERTAIN
-0.24090478563021067,rule_cbb592b5ee7bf34d,cylinder_axis has different explicit values,different_value,RULE_CANDIDATE,10,UNCERTAIN,UNCERTAIN
-0.11612481495767397,rule_cbebf11aa97a9c33,spout_height is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,12,UNCERTAIN,UNCERTAIN
-0.5144004304196407,rule_cc1dda6a2d4eab6f,craft_technique has different explicit values,different_value,RULE_CANDIDATE,16,UNCERTAIN,CATEGORY_SPECIFIC
-0.19363667460934472,rule_cca1e9bdace6f682,max_power has different explicit values,different_value,RULE_CANDIDATE,110,UNCERTAIN,UNCERTAIN
-0.026196188454747308,rule_ccbf3a690bd055cc,print_pattern is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,13,UNCERTAIN,UNCERTAIN
-0.3481882203857241,rule_cce96b5c5e0a9247,cabinet_width has different explicit values,different_value,RULE_CANDIDATE,29,UNCERTAIN,CATEGORY_SPECIFIC
-0.695418393819081,rule_cd61488ce125b64c,plant_variety has different explicit values,different_value,RULE_CANDIDATE,25,NEGATIVE,CATEGORY_SPECIFIC
-0.3696923054906417,rule_cd8e6552240c39b2,battery_chemistry has different explicit values,different_value,RULE_CANDIDATE,10,UNCERTAIN,UNCERTAIN
0.39710071843643147,rule_cdd30d5c8f120be1,construction_type is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,21,UNCERTAIN,UNCERTAIN
-0.18342502009946493,rule_cdd4e367abad43b8,vehicle_model is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,15,UNCERTAIN,UNCERTAIN
-0.15489212177760367,rule_ce2caeaf886234f0,adjustable_height is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,12,UNCERTAIN,UNCERTAIN
0.28185652734074046,rule_ce2dcf038477ff14,interface_type has different explicit values,different_value,RULE_CANDIDATE,12,UNCERTAIN,UNCERTAIN
-0.11592446318473054,rule_ce3bae9f0e9058ff,color_count is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,83,UNCERTAIN,UNCERTAIN
-0.16181615039370015,rule_ce5afee0c8e72c80,insert_material is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,48,UNCERTAIN,UNCERTAIN
-0.383111897771427,rule_ce7bf86159e6908d,total_carat_weight is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,14,UNCERTAIN,UNCERTAIN
-1.1152387563616188,rule_ce87285952d9cd21,drill_diameter has different explicit values,different_value,RULE_CANDIDATE,34,NEGATIVE,CATEGORY_SPECIFIC
0.2976914988888773,rule_ce8aaf4a393c2a9f,additives is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,18,UNCERTAIN,UNCERTAIN
-0.9924334778731045,rule_ce9e88fd2105ab31,compatible_tv_model has different explicit values,different_value,RULE_CANDIDATE,18,UNCERTAIN,CATEGORY_SPECIFIC
-0.5144147340313715,rule_ceab2bc302f65307,gemstone_insertion is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,31,UNCERTAIN,UNCERTAIN
-0.4999108505574077,rule_ceda78ce8a0fa0d7,mattress_included has different explicit values,different_value,RULE_CANDIDATE,21,NEGATIVE,CATEGORY_SPECIFIC
-0.125288308342125,rule_cf2bb3f599a124ba,platform_height_cm is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,13,UNCERTAIN,UNCERTAIN
-0.6232719917534507,rule_cf475e092be650be,chipset has different explicit values,different_value,RULE_CANDIDATE,129,NEGATIVE,CATEGORY_SPECIFIC
0.20309794194119643,rule_cf8ae21b371cdff9,upholstery_material has a subset or specificity difference,specificity_difference,RULE_CANDIDATE,13,UNCERTAIN,UNCERTAIN
0.03909369843729093,rule_cfbe59b50a2620c6,shape is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,73,UNCERTAIN,CATEGORY_SPECIFIC
0.20838645888269633,rule_d00534698dd04390,size_us has different explicit values,different_value,RULE_CANDIDATE,20,UNCERTAIN,UNCERTAIN
-0.46308826555877913,rule_d00acfe1ac2f80e7,size_code has different explicit values,different_value,RULE_CANDIDATE,12,UNCERTAIN,UNCERTAIN
0.53626511893258,rule_d025adc3e6258216,shade_material is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,21,POSITIVE,CATEGORY_SPECIFIC
0.7188845116629302,rule_d02c9a36c492a1e3,lego_compatibility is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,16,UNCERTAIN,CATEGORY_SPECIFIC
-1.0306722153581889,rule_d052156904fbe814,diameter has different explicit values,different_value,RULE_CANDIDATE,444,NEGATIVE,GLOBAL
-0.5583287347182379,rule_d0691cb200eea552,fragrance_family has different explicit values,different_value,RULE_CANDIDATE,149,NEGATIVE,CATEGORY_SPECIFIC
-0.08507837870506033,rule_d093a39d91c26d8a,brush_size_number is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,12,UNCERTAIN,UNCERTAIN
-0.7299099586099483,rule_d09a52e3bf670e29,bridge_width has different explicit values,different_value,RULE_CANDIDATE,836,NEGATIVE,GLOBAL
-0.044931308128549834,rule_d0eb83f40ab00ecf,placement_type has different explicit values,different_value,RULE_CANDIDATE,22,UNCERTAIN,UNCERTAIN
0.0621373218871814,rule_d0f8676b2f315b81,ingredients is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,24,UNCERTAIN,UNCERTAIN
-0.31883932625163797,rule_d0f9a7c9b1cf91c5,overall_height has different explicit values,different_value,RULE_CANDIDATE,92,NEGATIVE,CATEGORY_SPECIFIC
0.20144425441560818,rule_d1311a59b25cdffc,body_material has different explicit values,different_value,RULE_CANDIDATE,197,UNCERTAIN,HETEROGENEOUS
0.04601870236670634,rule_d15e4200468f7a40,hypoallergenic is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,22,UNCERTAIN,UNCERTAIN
-0.3082213014312138,rule_d17182d8692e48c8,chest_circumference_cm is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,10,UNCERTAIN,CATEGORY_SPECIFIC
-0.509152627918413,rule_d177b9b4c2ceafef,reed_strength is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,22,UNCERTAIN,UNCERTAIN
0.0035862780073003357,rule_d1a6725c4f39a867,dial_color is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,97,UNCERTAIN,UNCERTAIN
-0.3225162807240172,rule_d1eeedd78daea6c9,target_pet_age has different explicit values,different_value,RULE_CANDIDATE,11,UNCERTAIN,UNCERTAIN
-0.1656307053537188,rule_d2140c5145110fd6,lens_protection_category has different explicit values,different_value,RULE_CANDIDATE,15,UNCERTAIN,CATEGORY_SPECIFIC
-0.005293361783450033,rule_d2c8b76b849a62fc,cabinet_material has different explicit values,different_value,RULE_CANDIDATE,82,UNCERTAIN,UNCERTAIN
-0.5321662021625712,rule_d2eb81f52f4108e1,thread_pitch has different explicit values,different_value,RULE_CANDIDATE,16,UNCERTAIN,CATEGORY_SPECIFIC
-1.2316607731354705,rule_d33c469d623e1c3c,length has different explicit values,different_value,RULE_CANDIDATE,1151,NEGATIVE,GLOBAL
-0.6646611533222581,rule_d384051f186f5995,back_length has different explicit values,different_value,RULE_CANDIDATE,23,NEGATIVE,CATEGORY_SPECIFIC
-0.1257373359244734,rule_d38ecd722ecbc2c2,organic_certification is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,11,UNCERTAIN,UNCERTAIN
-0.11420937299016541,rule_d3980db4263164fb,storage_config has different explicit values,different_value,RULE_CANDIDATE,34,NEGATIVE,CATEGORY_SPECIFIC
-0.4877611881686182,rule_d39f79190d09ff93,frame_included is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,22,UNCERTAIN,CATEGORY_SPECIFIC
-0.06984472699595823,rule_d3f2996ed6c39427,pupil_distance has different explicit values,different_value,RULE_CANDIDATE,15,UNCERTAIN,UNCERTAIN
-0.19561680264023248,rule_d40c269eec510011,compatible_vehicle_model has different explicit values,different_value,RULE_CANDIDATE,47,UNCERTAIN,UNCERTAIN
0.869005522723811,rule_d449d3626ae4d848,storage_conditions has different explicit values,different_value,RULE_CANDIDATE,70,POSITIVE,CATEGORY_SPECIFIC
0.1424125522323373,rule_d4654be1bc0e01a3,pronation_type has different explicit values,different_value,RULE_CANDIDATE,13,UNCERTAIN,UNCERTAIN
-0.007502782445984189,rule_d4a2bc440a0d7d33,form_factor has different explicit values,different_value,RULE_CANDIDATE,110,UNCERTAIN,UNCERTAIN
-0.9061441917173757,rule_d4f8f7df60eacbb6,brush_shape has different explicit values,different_value,RULE_CANDIDATE,24,NEGATIVE,CATEGORY_SPECIFIC
-0.05451138013183341,rule_d4fb81c9f2324b98,replacement_schedule has different explicit values,different_value,RULE_CANDIDATE,14,UNCERTAIN,UNCERTAIN
0.045541285071596924,rule_d5201cad2ead5d6f,primary_action has different explicit values,different_value,RULE_CANDIDATE,12,UNCERTAIN,UNCERTAIN
0.11422024361314737,rule_d55309a4ed20f1e2,model_year is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,32,UNCERTAIN,UNCERTAIN
-0.05318749602451777,rule_d5bf4be6ae8cdfea,component_type has different explicit values,different_value,RULE_CANDIDATE,14,UNCERTAIN,UNCERTAIN
0.46356805122831896,rule_d5c8d3a77fc80413,polyphony is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,14,UNCERTAIN,CATEGORY_SPECIFIC
-0.01830561907924231,rule_d5e11de98d52207f,shelf_life has different explicit values,different_value,RULE_CANDIDATE,1644,NEUTRAL,UNCERTAIN
-0.04388880622933116,rule_d5ec376590b65b59,flow_rate is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,16,UNCERTAIN,UNCERTAIN
-0.006300482480819411,rule_d611918c14224221,vehicle_body_type has different explicit values,different_value,RULE_CANDIDATE,19,UNCERTAIN,UNCERTAIN
0.15240583185299336,rule_d678dc653b9e63bf,battery_type is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,118,UNCERTAIN,UNCERTAIN
-0.9123706942790744,rule_d6b6e578d82a5a0b,guitar_type has different explicit values,different_value,RULE_CANDIDATE,147,NEGATIVE,CATEGORY_SPECIFIC
-0.06718385301935362,rule_d6bf6ee8c2196a92,size_uk is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,16,UNCERTAIN,UNCERTAIN
0.4008054776527497,rule_d706a2fc45104340,earring_style has different explicit values,different_value,RULE_CANDIDATE,24,UNCERTAIN,UNCERTAIN
