attribute_name,item_support,occurrences,cumulative_occurrence_coverage,is_frequent
автозапуск (авр),1,1,0.9975968140849856,False
автомат проигрывателя,1,1,0.9975971478144557,False
автоматика жарения,1,1,0.997597481543926,False
автоматическая балансировка диска,1,1,0.9975978152733962,False
автоматическая блокировка,1,1,0.9975981490028664,False
автоматическая настройка яркости,1,1,0.9975984827323366,False
автоматическая остановка иглы в верхнем положении,1,1,0.9975988164618068,False
автоматическая очистка контейнера,1,1,0.9975991501912771,False
автоматическая смазка,1,1,0.9975994839207473,False
автоматическая фиксация,1,1,0.9975998176502174,False
автоматический ввод резерва (авр/ats),1,1,0.9976001513796877,False
автоматический выброс мякоти,1,1,0.9976004851091579,False
автоматический доводчик двери,1,1,0.9976008188386282,False
автоматический дозатор моющего средства,1,1,0.9976011525680983,False
автоматический захват,1,1,0.9976014862975685,False
автоматический промыв,1,1,0.9976018200270388,False
автоматический тормоз цепи,1,1,0.997602153756509,False
автоматических программ,1,1,0.9976024874859792,False
автоматическое включение света,1,1,0.9976028212154494,False
автоматическое вращение насадки,1,1,0.9976031549449196,False
автоматическое выключение при заполнении емкости конденсатом,1,1,0.9976034886743899,False
автоматическое выравнивание,1,1,0.99760382240386,False
автоматическое добавление ингредиентов,1,1,0.9976041561333303,False
автоматическое запирание,1,1,0.9976044898628005,False
автоматическое обновление по,1,1,0.9976048235922707,False
автоматическое определение номера,1,1,0.9976051573217409,False
автоматическое отключение зарядного устройства по окончании зарядки,1,1,0.9976054910512111,False
автоматическое отключение при неисправности аккумулятора,1,1,0.9976058247806814,False
автоматическое отключение при неисправности зарядного устройства,1,1,0.9976061585101516,False
автоматическое поднятие тостов,1,1,0.9976064922396217,False
автоматическое помешивание теста,1,1,0.997606825969092,False
автоматическое промывание элементов циркуляции молока,1,1,0.9976071596985622,False
автоматическое распознавание пользователя,1,1,0.9976074934280325,False
автоматическое свертывание,1,1,0.9976078271575026,False
автоматическое сматывание кабеля,1,1,0.9976081608869728,False
автономная камера,1,1,0.9976084946164431,False
автоответчик,1,1,0.9976088283459132,False
автоотключение при отсутствии воды,1,1,0.9976091620753835,False
автоотключение при снятии с подставки,1,1,0.9976094958048537,False
автоподдержание температуры нагрева,1,1,0.9976098295343239,False
адаптер для вакуумных контейнеров,1,1,0.9976101632637941,False
адаптер для настенного монтажа,1,1,0.9976104969932643,False
адаптер для пылеудаления в комплекте,1,1,0.9976108307227346,False
адаптер для торцевых головок,1,1,0.9976111644522048,False
адаптивная технология синхронизации,1,1,0.9976114981816749,False
адаптивный,1,1,0.9976118319111452,False
аккумулятор (мач),1,1,0.9976121656406154,False
аккумулятор в комплекте 12в,1,1,0.9976124993700857,False
аксессуар для воздушного шара,1,1,0.9976128330995558,False
аксессуары,1,1,0.997613166829026,False
аксессуары и ящики для хранения в комплекте,1,1,0.9976135005584963,False
акустическая схема,1,1,0.9976138342879665,False
алгоритм работы,1,1,0.9976141680174367,False
амортизационный слой,1,1,0.9976145017469069,False
амортизация колес,1,1,0.9976148354763771,False
аналог,1,1,0.9976151692058474,False
аналоговое моделирование,1,1,0.9976155029353175,False
аналоговые показания,1,1,0.9976158366647878,False
аналоговый тв тюнер,1,1,0.997616170394258,False
аналоговый тюнер,1,1,0.9976165041237282,False
анемометр,1,1,0.9976168378531984,False
анкер,1,1,0.9976171715826686,False
антенный вход,1,1,0.9976175053121389,False
антибактериальное покрытие бака,1,1,0.9976178390416091,False
антибактериальное покрытие камеры,1,1,0.9976181727710792,False
антивандальная система,1,1,0.9976185065005495,False
антиизвестковое покрытие чаши унитаза,1,1,0.9976188402300197,False
антикварная и винтажная посуда,1,1,0.99761917395949,False
антикоррозийная обработка,1,1,0.9976195076889601,False
антиоксиданты,1,1,0.9976198414184303,False
антиплесень,1,1,0.9976201751479006,False
антискользящие ножки,1,1,0.9976205088773707,False
антистатические,1,1,0.997620842606841,False
антистеплер,1,1,0.9976211763363112,False
антифрикционное покрытие,1,1,0.9976215100657814,False
антишок,1,1,0.9976218437952517,False
"аон, caller id",1,1,0.9976221775247218,False
аппликатура,1,1,0.9976225112541921,False
аргонодуговая сварка (tig),1,1,0.9976228449836623,False
ароматерапия,1,1,0.9976231787131324,False
архитектура процессора,1,1,0.9976235124426027,False
атмосфера для сварки,1,1,0.9976238461720729,False
атмосферное давление,1,1,0.9976241799015432,False
атрибутика для гаданий,1,1,0.9976245136310133,False
аудио входы/выходы,1,1,0.9976248473604835,False
аудио разъемы 3.5 mm,1,1,0.9976251810899538,False
аудиовход 3.5 mm,1,1,0.997625514819424,False
аудиопорт на лицевой панели корпуса,1,1,0.9976258485488942,False
багажная сетка в комплекте,1,1,0.9976261822783644,False
база самоочистки,1,1,0.9976265160078346,False
"бак горячей воды, материал",1,1,0.9976268497373049,False
бак для горячей воды,1,1,0.997627183466775,False
бак для холодной воды,1,1,0.9976275171962453,False
бак для чистой воды,1,1,0.9976278509257155,False
"бак холодной воды, материал",1,1,0.9976281846551857,False
бактерицидная уф-лампа,1,1,0.9976285183846559,False
балеринка,1,1,0.9976288521141261,False
балкон,1,1,0.9976291858435964,False
банковский терминал,1,1,0.9976295195730666,False
барометр,1,1,0.9976298533025367,False
батареи,1,1,0.997630187032007,False
батареи в комплекте,1,1,0.9976305207614772,False
"батарейки, тип и количество",1,1,0.9976308544909475,False
баттерфляй,1,1,0.9976311882204176,False
башмак для вспышки,1,1,0.9976315219498878,False
без аккумулятора,1,1,0.9976318556793581,False
без ароматизаторов,1,1,0.9976321894088283,False
без гмо,1,1,0.9976325231382985,False
без консервантов,1,1,0.9976328568677687,False
без косточек,1,1,0.9976331905972389,False
без красителей,1,1,0.9976335243267092,False
без слез,1,1,0.9976338580561793,False
безалкогольное,1,1,0.9976341917856496,False
безглютеновая выпечка,1,1,0.9976345255151198,False
бездымоходный,1,1,0.9976348592445899,False
безопасно при проглатывании,1,1,0.9976351929740602,False
безопасность данных,1,1,0.9976355267035304,False
безопасный состав,1,1,0.9976358604330007,False
безрамочная конструкция,1,1,0.9976361941624708,False
безрамочный дизайн,1,1,0.997636527891941,False
бейтраннер,1,1,0.9976368616214113,False
белизна cie,1,1,0.9976371953508815,False
"белизна cie, в процентах",1,1,0.9976375290803517,False
белизна по cie,1,1,0.9976378628098219,False
беречь от огня,1,1,0.9976381965392921,False
беруши в комплекте,1,1,0.9976385302687624,False
бескамерная технология,1,1,0.9976388639982325,False
беспроводная,1,1,0.9976391977277028,False
беспроводная зарядка по стандарту qi,1,1,0.997639531457173,False
беспроводное подключение проектора,1,1,0.9976398651866432,False
беспроводное соединение,1,1,0.9976401989161134,False
беспроводной радиомикрофон,1,1,0.9976405326455836,False
беспроводные технологии,1,1,0.9976408663750539,False
бесшовная столешница,1,1,0.9976412001045241,False
бесшовная технология,1,1,0.9976415338339942,False
бесшовное,1,1,0.9976418675634645,False
бесшумный,1,1,0.9976422012929347,False
бетон,1,1,0.997642535022405,False
биоразлагаемые,1,1,0.9976428687518751,False
бита для внешних шестигранников,1,1,0.9976432024813453,False
бита повышенной твердости,1,1,0.9976435362108156,False
бита с секретом,1,1,0.9976438699402858,False
бита с фиксаторами-ограничителями,1,1,0.997644203669756,False
бита со специальными пружинами,1,1,0.9976445373992262,False
бита удлиненная,1,1,0.9976448711286964,False
бита-торцевая головка 10 mm,1,1,0.9976452048581667,False
бита-торцевая головка 13 mm,1,1,0.9976455385876368,False
бита-торцевая головка 7 mm,1,1,0.9976458723171071,False
бита-торцевая головка 8 mm,1,1,0.9976462060465773,False
биты hex,1,1,0.9976465397760474,False
биты torx,1,1,0.9976468735055177,False
биты крестовые (ph),1,1,0.9976472072349879,False
биты крестовые (pz),1,1,0.9976475409644582,False
биты шлиц (sl),1,1,0.9976478746939283,False
блестки,1,1,0.9976482084233985,False
"ближняя, левая конфорка",1,1,0.9976485421528688,False
"ближняя, правая конфорка",1,1,0.997648875882339,False
блины в комплекте,1,1,0.9976492096118093,False
блистер,1,1,0.9976495433412794,False
блок питания (мощность),1,1,0.9976498770707496,False
блок управления (выносной) в комплекте,1,1,0.9976502108002199,False
блокиратор,1,1,0.99765054452969,False
блокировка в случае мокрой поверхности,1,1,0.9976508782591603,False
блокировка включения без пылесборника,1,1,0.9976512119886305,False
блокировка кнопки включения,1,1,0.9976515457181008,False
блокировка колесиков,1,1,0.9976518794475709,False
блокировка крышки,1,1,0.9976522131770411,False
блокировка лезвия,1,1,0.9976525469065114,False
блокируемая кнопка включения,1,1,0.9976528806359816,False
бой,1,1,0.9976532143654518,False
бойлер,1,1,0.997653548094922,False
боковой замок,1,1,0.9976538818243922,False
большая упаковка,1,1,0.9976542155538625,False
бородка,1,1,0.9976545492833326,False
бородки на цевье,1,1,0.9976548830128029,False
борт,1,1,0.9976552167422731,False
бортик,1,1,0.9976555504717433,False
брекетинг экспозиции,1,1,0.9976558842012135,False
бренд двигателя,1,1,0.9976562179306837,False
бренд микроволновой печи,1,1,0.997656551660154,False
броненакладка,1,1,0.9976568853896242,False
брусья,1,1,0.9976572191190943,False
бур в комплекте,1,1,0.9976575528485646,False
бутыль в комплекте,1,1,0.9976578865780348,False
буферная память,1,1,0.9976582203075051,False
бухта,1,1,0.9976585540369752,False
быстрая смена визора,1,1,0.9976588877664454,False
быстрозажимной патрон,1,1,0.9976592214959157,False
быстросхватывающийся,1,1,0.9976595552253859,False
быстросъемное соединение,1,1,0.9976598889548561,False
быстросъемный,1,1,0.9976602226843263,False
быстросъемный патрон,1,1,0.9976605564137965,False
быстрый набор,1,1,0.9976608901432668,False
быстрый пар,1,1,0.9976612238727369,False
быстрый хлеб,1,1,0.9976615576022072,False
бытовая техника,1,1,0.9976618913316774,False
бюджет мощности poe,1,1,0.9976622250611475,False
в баллончике,1,1,0.9976625587906178,False
в бобинах,1,1,0.997662892520088,False
в варочных пакетиках,1,1,0.9976632262495583,False
в дорогу,1,1,0.9976635599790284,False
в комплекте с лампой,1,1,0.9976638937084986,False
"в комплекте, шт",1,1,0.9976642274379689,False
в оплетке,1,1,0.9976645611674391,False
в полный рост,1,1,0.9976648948969093,False
в рулоне,1,1,0.9976652286263795,False
в составе,1,1,0.9976655623558497,False
в уровень со столешницей,1,1,0.99766589608532,False
в футляре,1,1,0.9976662298147901,False
важно,1,1,0.9976665635442604,False
вакуумация контейнеров,1,1,0.9976668972737306,False
вакуумирование в контейнере,1,1,0.9976672310032008,False
вакуумный насос,1,1,0.997667564732671,False
вал отбора мощности (вом),1,1,0.9976678984621412,False
ванночка,1,1,0.9976682321916115,False
вариант дома,1,1,0.9976685659210817,False
варианты креплений к поверхности,1,1,0.9976688996505518,False
веб-интерфейс,1,1,0.9976692333800221,False
ведерко,1,1,0.9976695671094923,False
вентилируемая спина,1,1,0.9976699008389626,False
вентиляция лямок,1,1,0.9976702345684327,False
венчик,1,1,0.9976705682979029,False
веревочнаяя лестница,1,1,0.9976709020273732,False
версия opencl,1,1,0.9976712357568434,False
версия usb разъема,1,1,0.9976715694863136,False
версия разъема displayport,1,1,0.9976719032157838,False
версия разъема hdmi,1,1,0.997672236945254,False
версия разъемов displayport,1,1,0.9976725706747243,False
вертикальное размещение,1,1,0.9976729044041944,False
"вертикальные ребра жесткости, шт",1,1,0.9976732381336647,False
вертикальные слоты расширения,1,1,0.9976735718631349,False
вертикальный,1,1,0.997673905592605,False
вертикальный отвес,1,1,0.9976742393220753,False
верхний и нижний нагрев,1,1,0.9976745730515455,False
верхний лист,1,1,0.9976749067810158,False
верхний нагрев,1,1,0.997675240510486,False
"верхняя глубина, см",1,1,0.9976755742399561,False
верхняя температура комфорта,1,1,0.9976759079694264,False
верхняя тяга,1,1,0.9976762416988966,False
"вес (без аккумулятора), в гр",1,1,0.9976765754283669,False
вес (без шнура),1,1,0.997676909157837,False
вес (гр),1,1,0.9976772428873072,False
вес (минимальный),1,1,0.9976775766167775,False
"вес (с аккумулятором), в гр",1,1,0.9976779103462476,False
вес c элементами питания,1,1,0.9976782440757179,False
вес базы,1,1,0.9976785778051881,False
вес биты,1,1,0.9976789115346583,False
вес веломобиля,1,1,0.9976792452641285,False
"вес вставки, г",1,1,0.9976795789935987,False
вес гантели,1,1,0.997679912723069,False
вес гири,1,1,0.9976802464525392,False
вес грифа,1,1,0.9976805801820093,False
вес грифа с гайками,1,1,0.9976809139114796,False
"вес доски, кг",1,1,0.9976812476409498,False
вес изделия в упаковке,1,1,0.9976815813704201,False
вес инструмента,1,1,0.9976819150998902,False
"вес клавиатуры, в гр",1,1,0.9976822488293604,False
"вес колонки, в кг",1,1,0.9976825825588307,False
"вес коробки no4, кг",1,1,0.9976829162883009,False
"вес коробки no5, кг",1,1,0.9976832500177711,False
вес малыша,1,1,0.9976835837472413,False
"вес мангала, кг",1,1,0.9976839174767115,False
вес молотка,1,1,0.9976842512061818,False
"вес мотка, в граммах",1,1,0.9976845849356519,False
"вес мыши, в гр",1,1,0.9976849186651222,False
"вес набора, в килограммах",1,1,0.9976852523945924,False
"вес набора, кг",1,1,0.9976855861240626,False
вес обуха,1,1,0.9976859198535328,False
вес одной гантели,1,1,0.997686253583003,False
вес одной ракетки,1,1,0.9976865873124733,False
"вес одной упаковки, г",1,1,0.9976869210419435,False
вес пары,1,1,0.9976872547714136,False
"вес пары, г",1,1,0.9976875885008839,False
вес планки,1,1,0.9976879222303541,False
вес райдера,1,1,0.9976882559598244,False
вес с аккумулятором,1,1,0.9976885896892945,False
"вес самоката, кг",1,1,0.9976889234187647,False
"вес санок, кг",1,1,0.997689257148235,False
"вес собранной модели, кг",1,1,0.9976895908777051,False
"вес товара, кг",1,1,0.9976899246071754,False
вес шара,1,1,0.9976902583366456,False
вес элемента,1,1,0.9976905920661158,False
"вес, oz (унции)",1,1,0.997690925795586,False
весло в комплекте,1,1,0.9976912595250562,False
весы,1,1,0.9976915932545265,False
ветро- и влагозащита,1,1,0.9976919269839967,False
взаимодействие с android,1,1,0.9976922607134668,False
взаимодействие с ios,1,1,0.9976925944429371,False
взрывобезопасный,1,1,0.9976929281724073,False
взрывозащита,1,1,0.9976932619018776,False
взрывопроверенное исполнение,1,1,0.9976935956313477,False
виброотдача,1,1,0.9976939293608179,False
виброустойчивость,1,1,0.9976942630902882,False
вид автоподжига,1,1,0.9976945968197584,False
вид автосалфетки,1,1,0.9976949305492286,False
вид адаптера,1,1,0.9976952642786988,False
вид аквариума,1,1,0.997695598008169,False
вид аксессуара для детского транспорта,1,1,0.9976959317376393,False
вид аксессуара для нивелира,1,1,0.9976962654671094,False
вид аксессуара для окрашивания,1,1,0.9976965991965797,False
вид аксессуара для тяжелой атлетики,1,1,0.9976969329260499,False
вид аксессуара для электрогирлянд,1,1,0.99769726665552,False
вид банного веника,1,1,0.9976976003849903,False
вид бигуди,1,1,0.9976979341144605,False
вид биты,1,1,0.9976982678439308,False
вид бластера,1,1,0.997698601573401,False
вид брелока на ошейник,1,1,0.9976989353028711,False
вид броши,1,1,0.9976992690323414,False
вид ванночки,1,1,0.9976996027618116,False
вид вентиляционной решетки,1,1,0.9976999364912819,False
вид верха,1,1,0.997700270220752,False
вид ветчины,1,1,0.9977006039502222,False
вид вкуса,1,1,0.9977009376796925,False
вид внутреннего покрытия,1,1,0.9977012714091626,False
вид воздуходувки,1,1,0.9977016051386329,False
вид волана,1,1,0.9977019388681031,False
вид выпечки,1,1,0.9977022725975733,False
вид выпуска,1,1,0.9977026063270436,False
вид гадальных карт,1,1,0.9977029400565137,False
вид грабель,1,1,0.997703273785984,False
вид грифа,1,1,0.9977036075154542,False
вид грыжевого бандажа,1,1,0.9977039412449243,False
вид датчика,1,1,0.9977042749743946,False
вид дверного замка,1,1,0.9977046087038648,False
вид дверцы для животных,1,1,0.9977049424333351,False
вид двустороннего скотча,1,1,0.9977052761628052,False
вид десерта,1,1,0.9977056098922754,False
вид детских смесей,1,1,0.9977059436217457,False
вид дивана,1,1,0.9977062773512159,False
вид дождевателя,1,1,0.9977066110806861,False
вид дренажа,1,1,0.9977069448101563,False
вид емкостей для масла и уксуса,1,1,0.9977072785396265,False
вид желатина,1,1,0.9977076122690968,False
вид завивки,1,1,0.9977079459985669,False
вид загрязнения,1,1,0.9977082797280372,False
вид запчасти для водонагревателя,1,1,0.9977086134575074,False
вид запчасти для вытяжек,1,1,0.9977089471869776,False
вид запчасти для оборудования общепита,1,1,0.9977092809164478,False
вид запчасти кассового оборудования,1,1,0.997709614645918,False
вид запчасти монитора,1,1,0.9977099483753883,False
вид защитных очков,1,1,0.9977102821048585,False
вид иглы губера,1,1,0.9977106158343286,False
вид игры,1,1,0.9977109495637989,False
вид изоляции,1,1,0.9977112832932691,False
вид индикации,1,1,0.9977116170227394,False
вид используемого топлива,1,1,0.9977119507522095,False
вид используемых батареек,1,1,0.9977122844816797,False
вид камня,1,1,0.99771261821115,False
вид карнавального аксессуара,1,1,0.9977129519406202,False
вид катетера,1,1,0.9977132856700904,False
вид клеммника,1,1,0.9977136193995606,False
вид коврика,1,1,0.9977139531290308,False
вид колера,1,1,0.997714286858501,False
вид комплектации,1,1,0.9977146205879712,False
вид комплектующих для сварочных аппаратов,1,1,0.9977149543174415,False
вид конденсора,1,1,0.9977152880469117,False
вид кондитерского мешка,1,1,0.9977156217763818,False
вид консервной крышки,1,1,0.9977159555058521,False
вид консервы,1,1,0.9977162892353223,False
вид конфитюра,1,1,0.9977166229647926,False
вид костылей,1,1,0.9977169566942627,False
вид костыля,1,1,0.9977172904237329,False
вид краг,1,1,0.9977176241532032,False
вид краскопульта,1,1,0.9977179578826734,False
вид крахмала,1,1,0.9977182916121436,False
вид крепления держателя,1,1,0.9977186253416138,False
вид лабораторного оборудования,1,1,0.997718959071084,False
вид лопаты,1,1,0.9977192928005543,False
вид массива,1,1,0.9977196265300244,False
вид мебельной фурнитуры,1,1,0.9977199602594947,False
вид минерального удобрения,1,1,0.9977202939889649,False
вид молотка,1,1,0.9977206277184352,False
вид морепродуктов,1,1,0.9977209614479053,False
вид мяча,1,1,0.9977212951773755,False
вид намотки,1,1,0.9977216289068458,False
вид напольной вешалки,1,1,0.997721962636316,False
вид низа,1,1,0.9977222963657862,False
вид ножек,1,1,0.9977226300952564,False
вид ножниц,1,1,0.9977229638247266,False
вид обработки приправы,1,1,0.9977232975541969,False
вид образца,1,1,0.997723631283667,False
вид обслуживания,1,1,0.9977239650131373,False
вид обуви для животных,1,1,0.9977242987426075,False
вид овоща,1,1,0.9977246324720777,False
вид операции,1,1,0.9977249662015479,False
вид оружия,1,1,0.9977252999310181,False
вид охладителя,1,1,0.9977256336604884,False
вид пакетов для упаковки,1,1,0.9977259673899586,False
вид палок,1,1,0.9977263011194287,False
вид панели для вафель,1,1,0.997726634848899,False
вид панели для мультипекаря,1,1,0.9977269685783692,False
вид парктроников,1,1,0.9977273023078395,False
вид переключателя,1,1,0.9977276360373096,False
вид перца,1,1,0.9977279697667798,False
вид песка,1,1,0.9977283034962501,False
вид петли,1,1,0.9977286372257202,False
вид печати,1,1,0.9977289709551905,False
вид печи,1,1,0.9977293046846607,False
вид пива,1,1,0.9977296384141309,False
вид пиццы,1,1,0.9977299721436012,False
вид плавок,1,1,0.9977303058730713,False
вид пластыря,1,1,0.9977306396025416,False
вид пленки в рулоне,1,1,0.9977309733320118,False
вид поддерживаемых аккумуляторов,1,1,0.9977313070614819,False
вид поддона,1,1,0.9977316407909522,False
вид поддонов,1,1,0.9977319745204224,False
вид подсластителя,1,1,0.9977323082498927,False
вид походного душа,1,1,0.9977326419793628,False
вид предохранителя,1,1,0.997732975708833,False
вид приправ и специй,1,1,0.9977333094383033,False
вид присадки,1,1,0.9977336431677735,False
вид прутка,1,1,0.9977339768972437,False
вид пульсоксиметра,1,1,0.9977343106267139,False
вид пучков,1,1,0.9977346443561841,False
вид пшеницы,1,1,0.9977349780856544,False
вид пэда,1,1,0.9977353118151245,False
вид радиоприемника,1,1,0.9977356455445948,False
вид радиоуправляемой модели,1,1,0.997735979274065,False
вид разъемов,1,1,0.9977363130035352,False
вид рассеивателя,1,1,0.9977366467330054,False
вид раствора,1,1,0.9977369804624756,False
вид расцепления,1,1,0.9977373141919459,False
вид резака,1,1,0.9977376479214161,False
вид реле напряжения,1,1,0.9977379816508862,False
вид ремней безопасности,1,1,0.9977383153803565,False
вид ротора,1,1,0.9977386491098267,False
вид рукавов,1,1,0.997738982839297,False
вид саксофона,1,1,0.9977393165687671,False
вид сапборда,1,1,0.9977396502982373,False
вид сачка,1,1,0.9977399840277076,False
вид световых элементов,1,1,0.9977403177571778,False
вид сгущенного молока,1,1,0.997740651486648,False
вид секатора,1,1,0.9977409852161182,False
вид семян подсолнуха,1,1,0.9977413189455884,False
вид силовой вилки,1,1,0.9977416526750587,False
вид скольжения,1,1,0.9977419864045288,False
вид скоса,1,1,0.9977423201339991,False
вид смывающего потока,1,1,0.9977426538634693,False
вид совка,1,1,0.9977429875929394,False
вид спортивного инвентаря,1,1,0.9977433213224097,False
вид средства для оружия,1,1,0.9977436550518799,False
вид стали,1,1,0.9977439887813502,False
вид стеклопакета,1,1,0.9977443225108203,False
вид струбцины,1,1,0.9977446562402905,False
вид ступеней,1,1,0.9977449899697608,False
вид субпродуктов,1,1,0.997745323699231,False
вид сувенирного оружия,1,1,0.9977456574287012,False
вид суперфуда,1,1,0.9977459911581714,False
вид сухих смесей,1,1,0.9977463248876416,False
вид сухофрукта,1,1,0.9977466586171119,False
"вид сухофруктов, ягод",1,1,0.997746992346582,False
вид сушеной рыбы,1,1,0.9977473260760523,False
вид сшивания,1,1,0.9977476598055225,False
вид тента,1,1,0.9977479935349927,False
вид тока,1,1,0.9977483272644629,False
вид торгового оборудования,1,1,0.9977486609939331,False
вид трековой системы,1,1,0.9977489947234034,False
вид трещотки,1,1,0.9977493284528736,False
вид трубореза,1,1,0.9977496621823437,False
вид трубы,1,1,0.997749995911814,False
вид тэна,1,1,0.9977503296412842,False
вид угла стола,1,1,0.9977506633707545,False
вид упаковки герметика,1,1,0.9977509971002246,False
вид упаковочной пленки,1,1,0.9977513308296948,False
вид утюга,1,1,0.9977516645591651,False
вид фильтров,1,1,0.9977519982886353,False
вид формы для льда,1,1,0.9977523320181055,False
вид фурнитуры для одежды,1,1,0.9977526657475757,False
вид хвостовика,1,1,0.9977529994770459,False
вид чехла для культи,1,1,0.9977533332065162,False
вид шампура,1,1,0.9977536669359863,False
вид шинковки/нарезки,1,1,0.9977540006654566,False
вид шпателя,1,1,0.9977543343949268,False
вид шпильки,1,1,0.997754668124397,False
вид экстракта,1,1,0.9977550018538672,False
вид электрода,1,1,0.9977553355833374,False
вид элемента велосипедного привода,1,1,0.9977556693128077,False
вид/консистенция,1,1,0.9977560030422779,False
видео форматы,1,1,0.997756336771748,False
видеовходы,1,1,0.9977566705012183,False
видеоконтроллер,1,1,0.9977570042306885,False
видеочипсет,1,1,0.9977573379601588,False
видимая толщина столешницы,1,1,0.9977576716896289,False
виды защит,1,1,0.9977580054190991,False
виды защиты корпуса,1,1,0.9977583391485694,False
виды насадок для пистолета,1,1,0.9977586728780395,False
визор с защитой от запотевания,1,1,0.9977590066075098,False
вилка в розетку,1,1,0.99775934033698,False
винная камера,1,1,0.9977596740664502,False
винт под штативное гнездо,1,1,0.9977600077959204,False
вискоза,1,1,0.9977603415253906,False
витамины и микроэлементы,1,1,0.9977606752548609,False
вкус (вода),1,1,0.9977610089843311,False
вкус (детс. питание),1,1,0.9977613427138012,False
вкус (соусы),1,1,0.9977616764432715,False
вкус (фр.яг.),1,1,0.9977620101727417,False
вкус (чипсы),1,1,0.997762343902212,False
вкус продукта,1,1,0.9977626776316821,False
вкус сладости,1,1,0.9977630113611523,False
вкус чипсов,1,1,0.9977633450906226,False
вкусовая группа,1,1,0.9977636788200928,False
влагонепроницаемость,1,1,0.997764012549563,False
влагостойкие,1,1,0.9977643462790332,False
влагостойкий продукт (для влажных помещений),1,1,0.9977646800085034,False
влагоудаление,1,1,0.9977650137379737,False
влажная стрижка с пеной,1,1,0.9977653474674438,False
вместимость бутылок,1,1,0.9977656811969141,False
вместимость обоймы,1,1,0.9977660149263843,False
вместимость центрифуги,1,1,0.9977663486558545,False
вместимость шпули (мм/м),1,1,0.9977666823853247,False
"вместимость, в бутылках",1,1,0.9977670161147949,False
вместительность мусоросборника системы,1,1,0.9977673498442652,False
внешний вид поверхности,1,1,0.9977676835737354,False
внешний датчик,1,1,0.9977680173032055,False
внешний диаметр иглы,1,1,0.9977683510326758,False
"внешний диаметр, дюйм",1,1,0.997768684762146,False
внешний дизайн,1,1,0.9977690184916163,False
внешний драйвер,1,1,0.9977693522210864,False
"внешних отсеков 5,25""",1,1,0.9977696859505566,False
"внешняя глубина цвета, бит",1,1,0.9977700196800269,False
внешняя поверхность,1,1,0.997770353409497,False
внешняя ширина скобы,1,1,0.9977706871389673,False
внешняя ширина скобы (закрытой) (мм),1,1,0.9977710208684375,False
внутр. диаметр,1,1,0.9977713545979077,False
внутренне покрытие камеры,1,1,0.997771688327378,False
внутреннее покрытие духовки,1,1,0.9977720220568481,False
"внутренние отсеки 3.5""",1,1,0.9977723557863184,False
внутренние порты usb на плате,1,1,0.9977726895157886,False
внутренние размеры,1,1,0.9977730232452587,False
"внутренние размеры вxшxг, в см",1,1,0.997773356974729,False
внутренний e-torx,1,1,0.9977736907041992,False
внутренний torx,1,1,0.9977740244336695,False
внутренний восьмигранник,1,1,0.9977743581631396,False
внутренний десятигранник,1,1,0.9977746918926098,False
внутренний диаметр барабана,1,1,0.9977750256220801,False
"внутренний диаметр верхней чашки, в миллиметрах",1,1,0.9977753593515503,False
"внутренний диаметр нижней чашки, в миллиметрах",1,1,0.9977756930810205,False
внутренний диаметр ролика,1,1,0.9977760268104907,False
внутренний диаметр трубы (мм),1,1,0.9977763605399609,False
внутренний диаметр шланга,1,1,0.9977766942694312,False
"внутренний диаметр, дюйм",1,1,0.9977770279989013,False
"внутренний объем, в л",1,1,0.9977773617283716,False
внутренний четырехгранник,1,1,0.9977776954578418,False
"внутренних отсеков 3,5""",1,1,0.997778029187312,False
внутренняя высота,1,1,0.9977783629167822,False
внутренняя высота дужки (в закрытом состоянии),1,1,0.9977786966462524,False
внутренняя высота дужки (в закрытом состоянии) (мм),1,1,0.9977790303757227,False
внутренняя глубина,1,1,0.9977793641051929,False
"внутренняя глубина цвета, бит",1,1,0.997779697834663,False
внутренняя длина,1,1,0.9977800315641333,False
"внутренняя длина, в сантиметрах",1,1,0.9977803652936035,False
внутренняя часть в комплекте,1,1,0.9977806990230738,False
внутренняя ширина,1,1,0.9977810327525439,False
внутренняя ширина обода,1,1,0.9977813664820141,False
"внутренняя ширина, в сантиметрах",1,1,0.9977817002114844,False
водозаборный фильтр,1,1,0.9977820339409545,False
водонепроницаемость верхнего слоя,1,1,0.9977823676704248,False
"водонепроницаемость, м",1,1,0.997782701399895,False
водоотталкивающая поверхность,1,1,0.9977830351293652,False
водоотталкивающий материал,1,1,0.9977833688588355,False
водоотталкивающий эффект,1,1,0.9977837025883056,False
"водопоглощение по объему, не более",1,1,0.9977840363177759,False
водорастворимая пленка,1,1,0.9977843700472461,False
водоустойчивый корпус,1,1,0.9977847037767162,False
водяные знаки,1,1,0.9977850375061865,False
воздушный поток вентилятора,1,1,0.9977853712356567,False
воздушный поток внутреннего блока,1,1,0.997785704965127,False
возможности реза,1,1,0.9977860386945971,False
возможность встраивания,1,1,0.9977863724240673,False
возможность горячей замены,1,1,0.9977867061535376,False
возможность горячей замены жесткого диска,1,1,0.9977870398830078,False
возможность заказать в другой обивке,1,1,0.997787373612478,False
возможность замены батареи,1,1,0.9977877073419482,False
возможность запирания,1,1,0.9977880410714184,False
возможность записи видео,1,1,0.9977883748008887,False
возможность записи на usb носитель,1,1,0.9977887085303588,False
возможность запуска при низком напряжении,1,1,0.9977890422598291,False
