anchor_type,concept,strength,rule_id,canonical_rule,relation,conditional_support,conditional_positive,conditional_negative,conditional_match_prevalence,conditional_wilson_low_95,conditional_wilson_high_95,conditional_max_2_support,anchor_support,anchor_match_prevalence,prevalence_delta_vs_anchor,discovery_effect_class,validation_stability,generation_status,interpretation
product_line,product_line,medium,rule_a8f95aeb188d4197,graphic_content has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_a9036e7623c7f3e0,proteins_per_100g has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_0b1cf081f018a198,color_variant_name has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_0b22ddf37fe0876c,rigid_bones_count has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_0b265acce325ba49,thumb_lock is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_0a5df0aa1a74b2d5,anklet_size has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_84a7c6bb1e5cbdc0,target_persons_count is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_84d13f07d760c6bb,gain_value has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_84e393991e09914f,construction_method is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_ab998dea3b0da9ef,total_weight has conflicting title/attribute sources,conflicting_sources,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_abae2c8c08ccdc7d,model_color_code has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_abea9d9f02564cb2,specific_application has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,1,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_ac1e4f995a36af26,seed_format has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_ac28ff4d84fdcd42,body_construction has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_ac2dc234d5442406,manufacturer_size has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,POSITIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_ac352fc67177032e,target_product_type has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,1,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_ac531c0212488661,serving_size is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_ac5c4da591fc8e3b,blade_size has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_ac884ec13a417cad,canvas_grain is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_aa07326163a534ef,lamp_holder_color has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_aa153051a3bb6c83,string_winding is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_aa33a48037d1b430,sleeping_area_width is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_0a3611b0747374ae,kibble_size has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_0a3e2d411d2a0bb0,package_includes has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_0a42a26845650b01,package_state is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_0a430b6ffcb3c7f0,storage_condition has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,1,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_adcf38ec5d187e1f,carbohydrates_per_100g has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_ade47adbf3815cb8,grounding is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,1,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_ae034312c1ff1fd8,chest_circumference_range has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8d52de22d4d0938c,item_material is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8d5f713822e3ce36,sheet_count_attribute is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8d65bd93a89a322b,front_brake_type has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8d6dff9b325779fb,weed_guard is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8c76e6a7317bffb5,led_density is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,1,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8c90835361e0915c,included_siphon has compatible values,compatible,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8caaea49432135f6,food_texture is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8cb9c1e985416da3,feature_carabiner is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,1,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8cc3de50922442c8,roll_dimensions has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,1,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_ae4f66fb715a982b,application_type is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_ae61ba569f4173f6,sleeping_area_dimensions is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_ae722210716fefd1,internal_features has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_ae841ce8d6562caa,palm_oil_content is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_ae97197b75f30e72,dish_type has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_aed970239f1baaf3,jewelry_type has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_acf770bc1ce10aa2,filler_type has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_ad6587d52c572bbc,lens_tone_type has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_ad6abcd6891d7a0c,dosage_strength has conflicting title/attribute sources,conflicting_sources,1,1,0,1.0,0.20654329147389294,1.0,1,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_adadecf82c42e355,clock_movement is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_0a9d587cb7355702,gemstone_quality is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_0aa7df705eba5979,stamp_size has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_09dcda2e002c6b0d,case_material has a subset or specificity difference,specificity_difference,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_09eb08e3a169f9b6,sterilized_cat_formula is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_0a0d372c7688da15,arbor_hole_diameter is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_0a1848d706a2e51e,assortment_flag is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8bdbadb8708f04d1,paper_density_range has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8be2640679ac14c7,infuser_included is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8be2ff92550ace5f,included_figures is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,1,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8be9c6b1e8b1011d,pet_type is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,1,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8bf160031b5e1fc9,litter_box_type has conflicting title/attribute sources,conflicting_sources,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8578706c35062a00,effect_count has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_0a52a70e7d77b422,processing_technology is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_095a54728935e9ea,volume_attribute_error has conflicting title/attribute sources,conflicting_sources,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_0975a7482d53684d,panel_shape has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_0999863e4b5ed735,button_type is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_099f53bb90152bb4,battery_runtime has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b047002c844e1bab,volume_claim has conflicting title/attribute sources,conflicting_sources,1,1,0,1.0,0.20654329147389294,1.0,1,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b04723d75a136e94,disc_diameter has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b09603f9773de0ac,skills_focus has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b09776a754f92bf2,surface_type has a subset or specificity difference,specificity_difference,1,1,0,1.0,0.20654329147389294,1.0,1,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_ae47488a1ff6a0b4,product_type has incompatible values,incompatible,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_af539063c019a07a,door_type_compatibility has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_af81acdd9d381c94,has_label is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_afb197f4d9fd1e4b,age_recommendation has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,1,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_afcbf0d6e980581e,stone_insertion is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_afcdc1435ab540da,set_theme has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_0a483dbbfa8a2b37,mounting_thread_a has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_0a4b5a78bc85ea0c,tool_size has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,1,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_0a51c568a5224f7d,compatible_vehicle_models is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,1,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_83cd7fa197ee9be7,max_gpu_length is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8407669a837f3200,nozzle_type is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,1,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_84082a2e93b4252f,chemical_type is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8415ba76a939ee11,weapon_compatibility is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_842579df07625c8b,curtain_width_per_panel has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8433936b9c413332,stone_treatment is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8cd7238dbeb1b728,calories_per_100g is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,27312,0.28635764499121263,-0.28635764499121263,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8d09906e95b57d66,width_dimension has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,1,27312,0.28635764499121263,0.7136423550087874,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b379c0590c78a39b,wire_color has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,1,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b3bb96e5a69a717e,internal_sku is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b3cec92850322039,product_format is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b3d3a3038eccada2,foam_property is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,1,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b09e167aa880ab3a,finish_description has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b0d2e46ffcda7faf,kindergarten_suitable is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b0ed74d95eb391e9,inner_diameter is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b0ff048b5bc86570,notebook_type is explicitly known on only one side,missing_one_side,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b12001f88c981d68,game_mechanism has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b120574dd9dbf9c6,replacement_period has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b160b823995d307d,audio_channels is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b1aad87f636fb325,armrest_orientation has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b20402fe3cc89ce9,color_changing has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b21beb2fe54382ca,model_step has different explicit values,different_value,1,0,1,0.0,0.0,0.7934567085261071,0,6613,0.45728111295932256,-0.45728111295932256,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_b21f7fbe0a90638e,storage_features is explicitly known on only one side,missing_one_side,1,1,0,1.0,0.20654329147389294,1.0,0,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_af4495c42eec9501,cymbal_size has different explicit values,different_value,1,1,0,1.0,0.20654329147389294,1.0,1,6613,0.45728111295932256,0.5427188870406774,UNCERTAIN,NO_VALIDATION_SUPPORT,,DIAGNOSTIC_ONLY
