id1,id2,canonical_id1,canonical_id2,target,category,hard_subset,title1,title2,normalized_title1,normalized_title2,attributes1,attributes2,full_representation_sha256_1,full_representation_sha256_2,exact_normalized_title_match,numeric_conflict,code_conflict,model_code_conflict,critical_attribute_conflict,sku_vs_human_title,identical_full_representation,unordered_id_pair_target_conflict,representation_pair_target_conflict,definite_label_conflict,suspicious_negative_identity,suspicious_positive_conflict,strong_label_suspicion,very_high_lexical_similarity_negative,very_low_lexical_similarity_positive,title_token_jaccard,title_char_tfidf_cosine,numeric_context_conflict_count,unit_conflict_count,brand_conflict,model_conflict,memory_conflict,color_conflict,s0_score,s2_score,catboost_score
93558,532575967061,93558,532575967061,1.0,Мебель,hard_suspicious,"стол обеденный нераскладной кухонный loft со столешницей цвета антрацит из массива сосны 40 мм и белыми металлическими ножками, 100х75х75 см, 100х75х75 см","solarius стол кухонный loft со столешницей без покрытия из массива сосны 40 мм и черными металлическими ножками, 100х70х75 см","стол обеденный нераскладной кухонный loft со столешницей цвета антрацит из массива сосны 40 mm и белыми металлическими ножками, 100х75х75 см, 100х75х75 см","solarius стол кухонный loft со столешницей без покрытия из массива сосны 40 mm и черными металлическими ножками, 100х70х75 см","{""артикул"":""700-10394"",""бренд"":""solarius"",""покрытие"":""лакированное"",""цвет товара"":""бежевый"",""название цвета"":""бежевый"",""страна-изготовитель"":""россия"",""глубина, см"":""75"",""форма поставки"":""в разобранном виде"",""форма столешницы"":""прямоугольник"",""высота, см"":""75"",""вид выпуска товара"":""фабричное производство"",""материал столешницы"":""массив дерева"",""материал подстолья"":""металл"",""количество ножек"":""2"",""комплектация"":""стол - 1 шт."",""назначение (помещение)"":""для дачи"",""стиль дизайна"":""лофт"",""длина столешницы, см"":""75"",""толщина столешницы, мм"":""40"",""вид стола"":""компьютерный"",""ширина столешницы, см"":""100"",""способ раскладывания столешницы"":""нераскладной"",""тип"":""стол обеденный"",""вес товара, г"":""23500"",""ширина, см"":""100"",""регулировка по высоте"":""нет""}","{""цвет товара"":"", бежевый"",""тип"":""стол кухонный"",""конструкция"":""стандартный"",""назначение"":""для кухни и столовой"",""форма столешницы"":""прямоугольная"",""материал столешницы"":""массив дерева"",""толщина столешницы"":""4 см"",""материал основания"":""металл"",""материал ножек"":""металл"",""количество ножек"":""2 шт."",""стиль"":""лофт"",""размеры (дхшхв)"":""70x100x75 см"",""вес"":""21.9 кг"",""габариты транспортной упаковки"":""102х72х21 см"",""вес в транспортной упаковке"":""21.9 кг""}",6e015b8782e5fbdce915dc329a83f9f4b18f2755bddd625325d6ca28fde1e435,08bc69f8ccde76765924d35e97fc4ee12c1ae3052436ed34ed108867d9cdebf2,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,0.56,0.6266908645629883,1,1,0.0,0.0,0.0,1.0,0.010347709,0.021570422,0.016396735
101943,137439005314,101943,137439005314,1.0,Товары для животных,hard_suspicious,ferplast переноска для животных atlas 10 trendy 32х48х29 см черная,переноска ferplast для животных atlas trendy plus 10 32.5x48x29 см.,ferplast переноска для животных atlas 10 trendy 32х48х29 см черная,переноска ferplast для животных atlas trendy plus 10 32.5x48x29 см.,"{""тип"":""переноска-"",""длина"":""32 см"",""ширина"":""48 см"",""высота"":""29 см"",""габариты транспортной упаковки"":""48х32х29 см"",""вес в транспортной упаковке"":""1.65 кг""}","{""размер животного"":""средний"",""бренд"":""ferplast"",""размеры, мм"":""325х 480х 290"",""материал"":""пластик"",""комплектация"":""товар в фабричной упаковке"",""предназначено для"":""для собак"",""размер упаковки (длина х ширина х высота), см"":""32.5х 48х 29"",""тип"":""переноска""}",c56dace102acc7cfebe8c0e7c857ee684f4fd51ea7a65705409f8712a0ce1279,d0eb4b09264710d68e913869936bf828fdaae2fa5f80920d76f9ac8541e68f28,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0.6153846153846154,0.6884536147117615,0,0,0.0,0.0,0.0,0.0,0.102665275,0.089755625,0.09371244
110536,738734450227,110536,738734450227,1.0,Канцелярские товары,hard_suspicious,"in mother's hands / папка для чертежей и рисунков а2, с ручками, пластиковая, мо", папка a3 (29.7 × 42 см),"in mother's hands / папка для чертежей и рисунков а2, с ручками, пластиковая, мо",папка a3 (29.7 × 42 cm),"{""материал изделия"":""пластик"",""страна производства"":""россия"",""комплектация"":""папка для чертежей и рисунков а2 с ручками пластиковая молния сверху 640 х 470 мм серая"",""валюта"":""rub""}","{""количество отделений"":""1"",""бренд"":""нет бренда"",""цвет товара"":""серый"",""страна-изготовитель"":""россия"",""фиксация документов"":""на молнии"",""формат"":""a3 (29.7 × 42 см)"",""материал"":""пластик"",""комплектация"":""изделие в упаковке"",""тип"":""папка""}",c05937bec184679d48df24bb04d8714f837adca5be8186b4830c8cd721102254,9c6e036d27b9968251fb5488624b9a518aba291511e1eba905695369da6e48d4,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,0.05263157894736842,0.12623834609985352,1,1,0.0,0.0,0.0,0.0,0.31490162,0.2697164,0.32351208
123192,798864027178,123192,798864027178,1.0,Хобби и творчество,hard_suspicious,"алмазная вышивка колибри ""маяк на обрыве"", 40х50 см",000 art-hobby-create / алмазная мозаика на подрамнике 40х50 маяк на скале у моря,"алмазная вышивка колибри ""маяк на обрыве"", 40х50 см",000 art-hobby-create / алмазная мозаика на подрамнике 40х50 маяк на скале у моря,"{""возрастные ограничения"":""от 8 лет"",""бренд"":""колибри"",""основа холста"":""подрамник"",""цвет товара"":""разноцветный"",""страна-изготовитель"":""китай"",""форма страз"":""круглая"",""размеры, мм"":""400x500"",""выкладка/вышивка"":""полная"",""длина по горизонтали, см"":""50"",""материалы набора"":""холст"",""минимальный возраст ребенка"":""от 8 лет"",""число цветов, шт"":""30"",""комплектация"":""холст с клеевым слоем и нанесённой схемой будущей работы, на подрамнике; комплект круглых акриловых страз; кол-во цветов страз; специальный пластиковый карандаш для нанесения страз; клей-липучка для карандаша; контейнер для страз; карта цветов"",""основа картины"":""холст"",""тематика"":""пейзажи и виды"",""число полотен"":""1"",""тип"":""алмазная мозаика"",""длина по вертикали, см"":""40""}","{""количество цветов (шт.)"":""29"",""материал изделия"":""хлопок; дерево; акрил"",""размер картины"":""40х50; 40 на 50"",""возрастные ограничения"":""3+; 11+; 18+"",""уровень сложности"":""4"",""основа картины"":""цветной холст; холст на подрамнике; клеевая основа"",""тип страз"":""круглые акриловые стразы; не прозрачные"",""тип выкладки"":""полная"",""комплектация"":""алмазная мозаика полная выкладка 40х50 -1шт; стилус-карандаш для выкладки страз -1шт; гель-клей- липучка (галера) для выкладки страз -1шт; схема-дубликат схемы-1шт; набор страз -1шт, лоток для страз 1-шт"",""страна производства"":""китай"",""цвет"":""белый, черный, зеленый, серый, фиолетовый"",""состав набора для творчества"":""стилус; алмазная вышивка 40х50; лоток для страз"",""вес товара с упаковкой (г)"":""900 г"",""валюта"":""rub""}",8bbe7e083ae685b964277ae4166a7582afbde0855e6f9ed486d1045b54552ff1,6b3561651dfaf6e028028dc3d3faf338dbce95ab849a20bcfcf7b1b4dc5a1791,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0.23529411764705882,0.2793874442577362,0,0,0.0,0.0,0.0,1.0,0.23127918,0.18991175,0.2504388
148535,386547123536,148535,386547123536,1.0,Канцелярские товары,hard_suspicious,"noname карман для ценника подвесной, а7, мягкий пвх (105x75мм), 50шт.","ценникодержатель для информации подвесной из мягк. пвх fw, а5, 50шт/уп","noname карман для ценника подвесной, а7, мягкий пвх (105x75мм), 50шт.","ценникодержатель для информации подвесной из мягк. пвх fw, а5, 50шт/уп","{""количество в упаковке"":""50 шт."",""цвет товара"":""прозрачный"",""тип"":""держатель для ценника"",""материал"":""винил""}","{""бренд"":""нет бренда"",""цвет товара"":""разноцветный"",""страна-изготовитель"":""россия"",""материал"":""пластик"",""количество заводских упаковок"":""1"",""единиц в одном товаре"":""1"",""тип"":""карман информационный""}",3678b505165c63895ee4e3508d3c50c8b00e2486c36eab3e97be4b1ab40a6dae,40f07849f3bd8446847a9f38ca3cf8627cbf9b0ba3121973b781dde811d69f56,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,0.23529411764705882,0.31315305829048157,0,0,0.0,0.0,0.0,1.0,0.054193467,0.060802486,0.053787757
8589942693,558345860651,8589942693,558345860651,0.0,Обувь,hard_suspicious,кроссовки nike,кроссовки nike,кроссовки nike,кроссовки nike,"{""страна производства"":""индонезия"",""материал подошвы"":""резина"",""цвет"":""белый"",""сезон"":""демисезон"",""материал верха"":""текстиль"",""материал (состав)"":""материал верха: верх текстиль, иск. кожа; материал подкладки: подкл текстиль; материал стельки: подошва резина, пластик"",""внутренний материал"":""текстиль"",""размер"":""40""}","{""целевая аудитория"":""взрослая"",""бренд в одежде и обуви"":""nike"",""коллекция"":""базовая коллекция"",""цвет товара"":""белый"",""название цвета"":""nike dunk low грязно-белый"",""страна-изготовитель"":""китай"",""материал подкладки обуви"":""текстиль"",""материал стельки"":""текстиль"",""материал верха"":""искусственная кожа"",""материал"":""экокожа"",""российский размер"":""37"",""сезон"":""на любой сезон"",""пол"":""женский"",""вид застёжки"":""шнурки"",""посадка"":""нормальная"",""размер производителя"":""37"",""материал подошвы обуви"":""резина"",""тип пронации"":""нейтральная""}",1088ed7e07d8fa82e50b6922baa49a1f7c5d4c3019471855dca85275cc6b94f9,cb5eeeae4c108396e145ef69c15a971055c9c534819f3edd1762264164f9f394,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,1.0,0.9999999403953552,0,0,0.0,0.0,0.0,0.0,0.030792167,0.11176917,0.06928035
8589954220,730144459299,8589954220,730144459299,1.0,Ювелирные изделия,hard_suspicious,"вики кольцо обручальное из красного золота 585 пробы, ширина -3 мм.","zoloto.gold кольцо обручальное zoloto.gold, красное золото, 585 проба, размер 15.5","вики кольцо обручальное из красного золота 585 пробы, ширина -3 мм.","zoloto.gold кольцо обручальное zoloto.gold, красное золото, 585 проба, размер 15.5","{""целевая аудитория"":""взрослая"",""артикул"":""323000-21v"",""бренд"":""вики"",""коллекция"":""базовая коллекция"",""страна-изготовитель"":""россия"",""вставка"":""без вставок"",""модель кольца"":""обручальное"",""проба"":""585"",""комплектация"":""кольцо, бирка, пломба, стильная белая коробочка с черным бархатом внутри, в которой украшения плотно фиксируются. каждое изделие проверяется и полируется вручную!"",""упаковка"":""подарочная коробка"",""размер изделия"":""21"",""пол"":""мужской"",""тематика"":""свадебная"",""тип"":""кольцо ювелирное"",""средний вес изделия, гр"":""1.78"",""основной материал украшения"":""золото красное""}","{""размер кольца"":""15.5"",""тип"":""кольцо"",""модель"":""обручальное"",""пол"":""женский, мужской, унисекс"",""вид металла"":""золото"",""тип золота"":""красное"",""проба"":""585"",""средний вес изделия"":""1.42"",""вставка"":""без вставок""}",ea8fcd0319eb0ca19fd568e452d314469d639de874346a2e7676e2d711882518,28eefe40d5e738d3316193490dff12780159e61bd9a3a0ab59eab82fd8e55f86,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,0.15789473684210525,0.418954998254776,1,0,0.0,0.0,0.0,0.0,0.042660356,0.12059915,0.19573842
8589961428,77309558246,8589961428,77309558246,1.0,Продукты питания,hard_suspicious,печенье belvita утреннее со злаками и йогуртовой начинкой 253г х 3шт,печенье belvita утреннее с йогуртовой начинкой 253 г,печенье belvita утреннее со злаками и йогуртовой начинкой 253 g х 3шт,печенье belvita утреннее с йогуртовой начинкой 253 g,"{""бренд"":""belvita"",""условия хранения"":""хранить в сухом прохладном месте"",""состав"":""злаковые (мука пшеничная, цельные злаки (хлопья овсяные, отруби пшеничные, мука ражаная цельнозерновая)), сахар, масла растительные и жир растительный, вода, крахмал кукурузный и йогурт сухой, сыворотка сухая молочная, разрыхлители (гидрокарбонат натрия, дигидропирофосфат натрия), карбонат кальция, эмульгатор (эфиры глицерина и диацетилвинной и жирных кислот, лецитин соевый), ароматизаторы, соль, сироп глюкозно-фруктозный, регулятор кислотности  (кислота лимонная), витамины и минеральные вещества"",""страна-изготовитель"":""россия"",""единиц в одном товаре"":""3"",""максимальная температура"":""20"",""минимальная температура"":""0"",""срок годности в днях"":""180"",""тип"":""печенье"",""вес товара, г"":""253""}","{""тип продукта"":""печенье"",""вид печенья"":""злаковое"",""вес"":""253.0 г"",""основа"":""пшеничная"",""начинка и добавки"":""йогурт"",""вкус"":""сливочный"",""количество в упаковке"":""10 шт"",""вид упаковки"":""картонная коробка"",""состав"":""злаковые (мука пшеничная, цельные злаки (мука пшеничная цельнозерновая, хлопья овсяные, мука ячменная цельнозерновая, мука ржаная цельнозерновая, мука цельнозерновая из спельты)), сахар, масло рапсовое и жир специального назначения, крахмал пшеничный, йогурт сухой с живыми йогуртовыми культурами, декстроза, сыворотка сухая молочная, витамины и минеральные вещества, ароматизаторы идентичные натуральным, разрыхлители (сода пищевая, дигидропирофосфат натрия, гидрокарбонат аммония), молоко сухое обезжиренное, эмульгатор (лецитин соевый), соль поваренная пищевая, регулятор кислотности (кислота лимонная)."",""примечание к составу"":""содержит пшеницу, глютен, молочные продукты, лецитин соевый. может содержать следы яиц и орехов."",""белки"":""7.7 г"",""жиры"":""18.0 г"",""углеводы"":""67.0 г"",""калорийность"":""465.0 ккал"",""условия хранения"":""при температуре от +5°с до +23°c"",""срок хранения"":""2,0 мес"",""условия хранения 2"":""после вскрытия упаковки хранить в сухом прохладном месте"",""срок хранения 2"":""1 сут"",""производитель"":""mondelez international inc."",""страна"":""россия"",""штук в упаковке"":""1"",""размер"":""253 г""}",23a09d595114440c290e856ce1e03890c67adb9bba109ca3b0832de56965896d,668812ccdd6fb5b9e456735e47648137292c4ca362d32263f4a020ed0e060398,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,0.5384615384615384,0.8984625935554504,1,1,1.0,0.0,0.0,0.0,0.020737948,0.017066188,0.0143688405
8589978073,68719499678,8589978073,68719499678,1.0,Дом и сад,hard_suspicious,ковровая дорожка 100х550 см на войлочной основе,star-carpet / ковровая дорожка 100х500 см p2421a1r51 на войлочной основе,ковровая дорожка 100х550 см на войлочной основе,star-carpet / ковровая дорожка 100х500 см p2421a1r51 на войлочной основе,"{""артикул"":""p2616a2p.r.91-100550"",""бренд"":""star carpet"",""основа ковра"":""войлок"",""плотность ковра, узлов/кв.м"":""168000"",""цвет товара"":""светло-серый"",""название цвета"":""p2616a2p r 91"",""образец цвета"":""https://cdn1.ozone.ru/s3/multimedia-1/6831667765.jpg"",""страна-изготовитель"":""беларусь"",""форма ковра"":""дорожка"",""длина, м"":""5.5"",""вид выпуска товара"":""фабричное производство"",""материал"":""полиамид"",""комплектация"":""ковровая дорожка - 1 шт"",""вид принта"":""геометрический"",""комната"":""балкон"",""стиль дизайна"":""молодежный"",""размер упаковки (длина х ширина х высота), см"":""25х100х25"",""тип"":""ковровая дорожка"",""ширина, м"":""1"",""высота ворса, мм"":""3""}","{""материал изделия"":""полиамид"",""основа коврика"":""войлок"",""толщина предмета"":""0.3 см"",""ширина предмета"":""100 см"",""вес без упаковки (кг)"":""4.5 кг"",""вес с упаковкой (кг)"":""4.6 кг"",""цвет"":""черный, серый, оранжево-желтый"",""декоративные элементы"":""без элементов"",""страна производства"":""беларусь"",""комплектация"":""ковровая дорожка - 1 шт"",""длина упаковки"":""21 см"",""высота упаковки"":""21 см"",""ширина упаковки"":""100 см"",""валюта"":""rub""}",3ec41a597a099d021c09ef54410d619656c13bd315c88d9088f02210bf55c1fc,1c0f5079c0cb1656801a4454d045dd092097b3935c4bacb3145d398e8edc39db,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,0.5454545454545454,0.6406056880950928,0,0,0.0,0.0,0.0,1.0,0.018816525,0.0061428356,0.011531127
8589985696,300647852556,8589985696,300647852556,1.0,Продукты питания,hard_suspicious,"набор из трав и специй для приготовления настойки ""джин""","дед алтай набор из трав и специй для приготовления настойки ""джин""","набор из трав и специй для приготовления настойки ""джин""","дед алтай набор из трав и специй для приготовления настойки ""джин""","{""бренд"":""lisik."",""условия хранения"":""в сухом помещение"",""состав"":""100% натуральные вещества"",""страна-изготовитель"":""россия"",""единиц в одном товаре"":""1"",""максимальная температура"":""25"",""минимальная температура"":""10"",""срок годности в днях"":""365"",""тип"":""дрожжи"",""вес товара, г"":""90""}","{""бренд"":""дед алтай"",""тип"":""специи"",""назначение"":""для настоек"",""набор"":""да"",""срок годности"":""6 мес.""}",2f884bf949f1ab528dfdfab1bf05716d23dd2890cb9dacfe853384aeb86ddb52,4f2fe765dab8d6cfd044e75fc060212d76d8a56d64b8bf39730b5d4c21225b4e,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0.8181818181818182,0.9040472507476807,0,0,1.0,0.0,0.0,0.0,0.7372527,0.5024,0.55674165
8589991773,317827694808,8589991773,317827694808,1.0,Канцелярские товары,hard_suspicious,"без бренда картон цветной «медвежонок», формат а4, 8 листов, 8 цветов, немелованный односторонний, в папке, плотность 180 г/м."," картон a4 (21 × 29.7 см), количество листов: 8","без бренда картон цветной «медвежонок», формат а4, 8 листов, 8 цветов, немелованный односторонний, в папке, плотность 180 g/м.","картон a4 (21 × 29.7 cm), количество листов: 8","{""тип"":""цветной картон"",""формат"":""a4"",""плотность"":""180 г/м2""}","{""количество листов, шт"":""8"",""бренд"":""нет бренда"",""цвет товара"":""разноцветный"",""страна-изготовитель"":""россия"",""плотность, г/м2"":""180"",""формат"":""a4 (21 × 29.7 см)"",""тип"":""картон"",""количество цветов, шт"":""8""}",4a129a21d1904668d96b7fde20c67eb5e224a7b809e5deada4d76a075415a6c8,b047f134b2e87cb5b88d45f4f018d25b8362dfc8252248e27df84200c87fc628,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,0.125,0.14200468361377716,1,0,0.0,0.0,0.0,0.0,0.57492626,0.7072629,0.72623557
