audit_issue,id1,id2,canonical_id1,canonical_id2,target,category,hard_subset,title1,title2,normalized_title1,normalized_title2,attributes1,attributes2,full_representation_sha256_1,full_representation_sha256_2,exact_normalized_title_match,numeric_conflict,code_conflict,model_code_conflict,critical_attribute_conflict,sku_vs_human_title,identical_full_representation,unordered_id_pair_target_conflict,representation_pair_target_conflict,definite_label_conflict,suspicious_negative_identity,suspicious_positive_conflict,strong_label_suspicion,very_high_lexical_similarity_negative,very_low_lexical_similarity_positive,title_token_jaccard,title_char_tfidf_cosine,numeric_context_conflict_count,unit_conflict_count,brand_conflict,model_conflict,memory_conflict,color_conflict,s0_score,s2_score,catboost_score
negative_exact_normalized_title,17179897876,652835152983,17179897876,652835152983,0.0,Обувь,hard_suspicious,кроссовки obba,кроссовки obba,кроссовки obba,кроссовки obba,"{""материал подошвы"":""пвх"",""цвет"":""голубой"",""сезон"":""лето"",""материал верха"":""экокожа"",""материал (состав)"":""материал верха: основной состав: экокожа, подкладка: текстиль, стелька: текстиль, подошва: пвх"",""внутренний материал"":""текстиль"",""размер"":""39""}","{""целевая аудитория"":""взрослая"",""бренд в одежде и обуви"":""obba"",""страна бренда"":""италия"",""коллекция"":""весна-лето 2024"",""цвет товара"":""бежевый"",""название цвета"":""бежевый;песочный"",""страна-изготовитель"":""китай (гонконг)"",""особенности повседневной обуви"":""закрытый нос"",""длина стопы, см"":""26"",""высота каблука, см"":""5"",""внутренний материал"":""текстиль"",""материал стельки"":""текстиль"",""высота голенища, см"":""7"",""длина стельки, см"":""27"",""материал верха"":""искусственная кожа"",""материал"":""экокожа"",""ортопедический"":""да"",""высота платформы, см"":""3"",""российский размер (обуви)"":""41"",""сезон"":""демисезон"",""пол"":""женский"",""вид застёжки"":""шнурки"",""посадка"":""нормальная"",""высота подошвы, см"":""3"",""размер производителя"":""41"",""материал подошвы"":""пвх (поливинилхлорид)"",""диапазон температур, °с"":""от +5"",""тип пронации"":""нейтральная"",""вид спорта"":""туризм"",""вид каблука"":""платформа"",""полнота"":""f""}",b88eec181e77f653d45a06e1f15dcc2fb52a785ba2c31d5bcf6d63c6322e6a2a,d47d623242ee3f12c38e40370beda32bf39ca4e9ace8e0861e1d7631ad9c5a27,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.02288984,0.0043378747,0.0054016113
negative_exact_normalized_title,171798727736,17179920213,17179920213,171798727736,0.0,Обувь,hard_suspicious,кроссовки nike,кроссовки nike,кроссовки nike,кроссовки nike,"{""целевая аудитория"":""взрослая"",""бренд в одежде и обуви"":""nike"",""коллекция"":""базовая коллекция"",""цвет товара"":""оранжевый"",""название цвета"":""orange skeleton"",""материал подкладки обуви"":""текстиль"",""длина стельки, см"":""28"",""материал верха"":""натуральная кожа"",""материал"":""резина"",""российский размер"":""42"",""сезон"":""на любой сезон"",""пол"":""мужской"",""вид застёжки"":""шнурки"",""посадка"":""нормальная"",""информация о размерах"":""eu36=us(w)5.5=22.5cm / eu36.5=us(w)6=23cm / eu37.5=us(w)6.5=23.5cm / eu38=us(w)7=24cm / eu38.5=us(w)7.5=24.5cm / eu39=us(w)8=25cm / eu40=us7=25cm / eu40.5=us7.5=25.5cm / eu41=us8=26cm / eu42=us8.5=26.5cm / eu42.5=us9=27cm / eu43=us9.5=27.5cm / eu44=us10=28cm / eu44.5=us10.5=28.5cm /  eu45=us11=29cm"",""размер производителя"":""eu44=us10=28cm""}","{""страна производства"":""индонезия"",""материал подошвы"":""резина"",""цвет"":""розовый"",""сезон"":""демисезон"",""материал верха"":""искусственная кожа"",""материал (состав)"":""материал верха: кожа, текстиль, синт.кожа, иск. кожа; материал подкладки: подкл текстиль; материал стельки: подошва резина"",""внутренний материал"":""текстиль"",""размер"":""38""}",2ed3f87c7d3935bc03cd4f3e79a11ade90d2723c8321b7cc68f32123a60ca192,791d959ef109a1206358a70ebaf678c620334bc1b1d50c880c57e426a92652fb,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,0.9999999403953552,0,0,0.0,0.0,0.0,1.0,0.030792167,0.014456671,0.008141918
negative_exact_normalized_title,463856610553,17179947243,17179947243,463856610553,0.0,Обувь,hard_suspicious,кроссовки new balance,кроссовки new balance,кроссовки new balance,кроссовки new balance,"{""страна производства"":""китай"",""материал подошвы"":""резина"",""цвет"":""розовый"",""сезон"":""демисезон"",""материал верха"":""натуральная кожа"",""материал (состав)"":""66.2% нат. кожа - корова,17.26% полиуретан,16.54% полиэстер,100% хлопок,100% резина;"",""внутренний материал"":""хлопок"",""размер"":""9""}","{""целевая аудитория"":""взрослая"",""бренд в одежде и обуви"":""new balance"",""страна бренда"":""китай"",""коллекция"":""осень-зима 2023"",""цвет товара"":""разноцветный"",""страна-изготовитель"":""китай"",""особенности повседневной обуви"":""низкая модель"",""внутренний материал"":""натуральная кожа"",""материал верха"":""текстиль"",""материал"":""breathable"",""ортопедический"":""нет"",""российский размер (обуви)"":""41"",""сезон"":""на любой сезон"",""пол"":""мужской"",""вид застёжки"":""шнурки"",""посадка"":""нормальная"",""информация о размерах"":""существует научный метод измерения длины стопы: найдите лист белой бумаги, положите его на пол, встаньте обеими ногами на пол, наступите на белую бумагу одной ногой и измерьте ручкой и линейкой. проведите линию в самой длинной точке стопы, линию у пятки, а затем в самых дальних точках с внутренней и внешней стороны стопы измерьте расстояние между линиями спереди назад и слева направо, чтобы получить длину и ширина стопы, которая является информацией о вашем размере."",""размер производителя"":""42eu"",""материал подошвы"":""rubber"",""тип пронации"":""нейтральная"",""вид спорта"":""легкая атлетика"",""вид каблука"":""без каблука"",""полнота"":""r (средняя)""}",1289b8739299cc387af4fb483077f06652a8dd4b66d6740cd02fb513ff7fa60d,92fe861e6fb40729f2a43877bb6768009753cb7c466d3c9dfc20ff42b98af0ba,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.015543648,0.0046636327,0.007211875
negative_exact_normalized_title,60129659762,17179957312,17179957312,60129659762,0.0,Обувь,hard_suspicious,кроссовки puma,кроссовки puma,кроссовки puma,кроссовки puma,"{""страна производства"":""китай"",""материал подошвы"":""резина"",""цвет"":""розовый"",""сезон"":""демисезон"",""материал верха"":""искусственная кожа"",""материал (состав)"":""материал верха: синтетика; материал подкладки: текстиль; материал подошвы: резина"",""внутренний материал"":""текстиль"",""размер"":""6.5""}","{""бренд в одежде и обуви"":""puma"",""коллекция"":""весна-лето 2023"",""цвет товара"":""светло-синий"",""страна-изготовитель"":""индонезия"",""особенности модели"":""анатомическая стелька"",""высота каблука, см"":""3"",""материал подкладки обуви"":""нетканое волокно"",""материал стельки"":""эва (вспененный полимер)+ворсин"",""материал верха"":""текстиль"",""материал"":""вискоза"",""высота платформы, см"":""3"",""российский размер"":""40"",""сезон"":""на любой сезон"",""пол"":""мужской"",""вид застёжки"":""шнурки"",""посадка"":""нормальная"",""высота подошвы, см"":""3"",""информация о размерах"":""40ru=41eur"",""размер производителя"":""41 eur"",""материал подошвы обуви"":""пенорезина"",""тип пронации"":""нейтральная"",""спортивное назначение"":""туризм"",""вид каблука"":""без каблука""}",f027a0fa54b2ba0a011f68cd6a01caaf2219b6829b45363bb022c7788374751b,acef9889de02730e0a465cdb6a5a30b1a491df00a614a5c638a921c22d9295be,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.023197625,0.0021261522,0.0043430203
negative_exact_normalized_title,25769826750,592705523328,25769826750,592705523328,0.0,Обувь,hard_suspicious,ботинки shagovita,ботинки shagovita,ботинки shagovita,ботинки shagovita,"{""бренд в одежде и обуви"":""shagovita"",""коллекция"":""осень-зима 2023"",""цвет товара"":""черный"",""российский размер (обуви)"":""39"",""сезон"":""демисезон"",""пол"":""мальчики"",""размер производителя"":""39""}","{""страна производства"":""беларусь"",""материал подошвы"":""искусственный материал"",""цвет"":""синий"",""сезон"":""зима"",""материал верха"":""натуральная кожа"",""материал (состав)"":""материал верха: натуральная кожа; материал подкладки: натуральная шерсть; материал стельки: натуральная шерсть; материал подошвы: по"",""внутренний материал"":""натуральная шерсть"",""размер"":""32""}",a54d705e38c28f2dd374737fb04f3bf21d4f450a3feebe807dbe8b47f6649f4d,c3a6829d535f044768ad78de4c0943080d0476389b39cee2fdd1e5144ec94abe,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.11417085,0.0018844851,0.0067645465
negative_exact_normalized_title,584115667345,25769871680,25769871680,584115667345,0.0,Обувь,hard_suspicious,кроссовки new balance,кроссовки new balance,кроссовки new balance,кроссовки new balance,"{""целевая аудитория"":""взрослая"",""бренд в одежде и обуви"":""new balance"",""коллекция"":""базовая коллекция"",""цвет товара"":""белый"",""название цвета"":""белый"",""материал верха"":""натуральная кожа"",""материал"":""кожа"",""российский размер (обуви)"":""42"",""сезон"":""на любой сезон"",""пол"":""мужской"",""размер производителя"":""43"",""код тру"":""140000000.03100300400000000000"",""полнота"":""d""}","{""страна производства"":""вьетнам"",""материал подошвы"":""резина"",""цвет"":""бежевый"",""сезон"":""демисезон"",""материал верха"":""полиуретан"",""материал (состав)"":""85% полиуретан,15% полиэстер,100% хлопок,100% резина;"",""внутренний материал"":""хлопок"",""размер"":""8.5""}",0b451a4d06947b86d103dff1fc00f46b09676813150c01374f037edddbec1087,673fb8947d36dcb3fc1e0d9e362248a0dc80342eea6d07685d7a55d38cb1b179,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.015543648,0.0011722285,0.0068581286
negative_exact_normalized_title,25769872826,833223693457,25769872826,833223693457,0.0,Обувь,hard_suspicious,туфли tikkago,туфли tikkago,туфли tikkago,туфли tikkago,"{""страна производства"":""китай"",""материал подошвы"":""резина"",""цвет"":""серебряный"",""сезон"":""лето"",""материал верха"":""текстиль"",""материал (состав)"":""материал верха: текстиль; материал подкладки: натуральная кожа; материал стельки: натуральная кожа; материал подошвы: резина."",""внутренний материал"":""натуральная кожа"",""размер"":""35""}","{""целевая аудитория"":""детская"",""бренд в одежде и обуви"":""tikkago"",""страна бренда"":""россия"",""коллекция"":""осень-зима 2023"",""цвет товара"":""сиреневый"",""название цвета"":""сиреневый"",""страна-изготовитель"":""китай"",""особенности повседневной обуви"":""анатомическая стелька"",""высота каблука, см"":""1.5"",""внутренний материал"":""натуральная кожа"",""материал стельки"":""кожа с супинатором"",""ортопедический"":""нет"",""российский размер (обуви)"":""33"",""сезон"":""на любой сезон"",""пол"":""девочки"",""вид застёжки"":""липучки"",""посадка"":""нормальная"",""высота подошвы, см"":""0.5"",""размер производителя"":""33"",""материал подошвы"":""тэп (полимерный термопластичный материал)"",""диапазон температур, °с"":""от +15 до +30"",""тип пронации"":""нейтральная"",""вид каблука"":""каблук"",""гарантийный срок"":""30 дней со дня покупки"",""полнота"":""2"",""модель туфель"":""мэри джейн""}",d4a19ce2543c6ec6d191611b6906cc59b40e67f90f4af9b740d960b49eefb3b6,f6c78cc3000c36f0d08181d2842bdb05fa3eb7615bb9228ecba1df7cb29ac42f,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0000001192092896,0,0,0.0,0.0,0.0,1.0,0.07172113,0.0026176176,0.0062041585
negative_exact_normalized_title,34359803960,180388630815,34359803960,180388630815,0.0,Галантерея и аксессуары,hard_suspicious,косметичка дорожная,косметичка дорожная,косметичка дорожная,косметичка дорожная,"{""цвет"":""красный"",""высота предмета"":""10 см"",""глубина предмета"":""10 см"",""вид застежки"":""молния"",""комплектация"":""1 косметичка"",""длина упаковки"":""30 см"",""высота упаковки"":""10 см"",""ширина упаковки"":""10 см"",""валюта"":""rub""}","{""бренд"":""нет бренда"",""коллекция"":""базовая коллекция"",""цвет товара"":""розовый"",""страна-изготовитель"":""китай"",""глубина, см"":""7"",""высота, см"":""18"",""материал"":""искусственная кожа"",""пол"":""женский"",""тип"":""косметичка дорожная"",""ширина, см"":""10""}",0488177a2f7966a02569339d1f0ded60aec888d992b822d40407194fb15daea0,abf045115e5a0dc39de44aaadecff3adb6a2308846b7ac73953be85a41113551,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.050611433,0.005244082,0.00821511
negative_exact_normalized_title,34359852119,438086679471,34359852119,438086679471,0.0,Обувь,hard_suspicious,кроссовки premiata,кроссовки premiata,кроссовки premiata,кроссовки premiata,"{""цвет"":""синий"",""сезон"":""круглогодичный; лето; демисезон"",""высота подошвы"":""3.5 см"",""особенности модели"":""вентиляция"",""страна производства"":""китай"",""комплектация"":""шнурки; следки; фирменный пакет"",""валюта"":""rub"",""российский размер"":""44""}","{""бренд в одежде и обуви"":""premiata"",""страна бренда"":""италия"",""коллекция"":""базовая коллекция"",""цвет товара"":""белый"",""страна-изготовитель"":""италия"",""особенности спортивной обуви"":""антискользящая подошва"",""высота каблука, см"":""3"",""внутренний материал"":""eva"",""материал стельки"":""искусственная кожа"",""высота голенища, см"":""3"",""материал верха"":""замша"",""высота платформы, см"":""3"",""российский размер (обуви)"":""36"",""сезон"":""на любой сезон"",""пол"":""мужской"",""вид застёжки"":""шнурки"",""высота подошвы, см"":""3"",""материал подошвы"":""резина"",""тип"":""кроссовки""}",ac9fa8247b9e66ec4592188885ce9c4c5075141755aab51d85767cfe1f56a3db,5a7f82541af6af59b991911847c6f83dad17c8ed3236453be3bfb74389cdf11e,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0000001192092896,0,0,0.0,0.0,0.0,1.0,0.030733928,0.0033952193,0.00645963
negative_exact_normalized_title,463856610553,42949696020,42949696020,463856610553,0.0,Обувь,hard_suspicious,кроссовки new balance,кроссовки new balance,кроссовки new balance,кроссовки new balance,"{""страна производства"":""китай"",""материал подошвы"":""резина"",""цвет"":""розовый"",""сезон"":""демисезон"",""материал верха"":""натуральная кожа"",""материал (состав)"":""66.2% нат. кожа - корова,17.26% полиуретан,16.54% полиэстер,100% хлопок,100% резина;"",""внутренний материал"":""хлопок"",""размер"":""9""}","{""целевая аудитория"":""взрослая"",""бренд в одежде и обуви"":""new balance"",""страна бренда"":""китай"",""коллекция"":""базовая коллекция"",""цвет товара"":""светло-розовый"",""страна-изготовитель"":""китай"",""материал подкладки обуви"":""искусственные материалы"",""материал стельки"":""искусственные материалы"",""материал верха"":""композиционная кожа"",""материал"":""breathable"",""ортопедический"":""нет"",""российский размер"":""42,5"",""сезон"":""на любой сезон"",""пол"":""мужской"",""вид застёжки"":""шнурки"",""посадка"":""свободная"",""материал подошвы обуви"":""eva"",""спортивное назначение"":""бег""}",1289b8739299cc387af4fb483077f06652a8dd4b66d6740cd02fb513ff7fa60d,9eeb98aa8235f4ef28914fb9f73621f8e12e71894e53b873ad6bfc43eb1d5ad8,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.015543648,0.015471437,0.008012954
negative_exact_normalized_title,103079328380,42949709391,42949709391,103079328380,0.0,Обувь,hard_suspicious,ботинки ralf ringer,ботинки ralf ringer,ботинки ralf ringer,ботинки ralf ringer,"{""целевая аудитория"":""взрослая"",""бренд в одежде и обуви"":""ralf ringer"",""страна бренда"":""россия"",""коллекция"":""осень-зима 2021"",""цвет товара"":""черный"",""название цвета"":""черный"",""страна-изготовитель"":""россия"",""материал подкладки обуви"":""текстиль"",""материал стельки"":""текстиль"",""высота голенища, см"":""16.5"",""длина стельки, см"":""27"",""материал верха"":""натуральная кожа"",""материал"":""кожа натуральная лакированная"",""высота платформы, см"":""3.5"",""российский размер"":""39"",""сезон"":""демисезон"",""пол"":""женский"",""посадка"":""нормальная"",""размер производителя"":""39"",""материал подошвы обуви"":""полиуретан"",""полнота"":""5""}","{""страна производства"":""россия"",""материал подошвы"":""полиуретан"",""цвет"":""синий"",""сезон"":""зима"",""материал верха"":""искусственные материалы"",""материал (состав)"":""натуральная кожа, искусственный материал"",""внутренний материал"":""натуральная кожа"",""размер"":""34""}",9b0177f2fc2991c1264a8fb194e4b286920c8652ad89432e2f3067142086176d,3abf6cc5ad528c36269a940373b6b411c514986feebca5f80e4f96635c4ad6f5,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.1603975,0.0034471587,0.014725194
negative_exact_normalized_title,42949747456,420906937443,42949747456,420906937443,0.0,Обувь,hard_suspicious,кроссовки new balance,кроссовки new balance,кроссовки new balance,кроссовки new balance,"{""страна производства"":""китай"",""материал подошвы"":""резина"",""цвет"":""бежевый"",""сезон"":""демисезон"",""материал верха"":""комбинированный материал"",""материал (состав)"":""52% нат. кожа - свиная кожа,25% полиэстер,23% полиуретан,100% хлопок,100% резина;"",""внутренний материал"":""текстиль"",""размер"":""7""}","{""бренд в одежде и обуви"":""new balance"",""коллекция"":""весна-лето 2024"",""цвет товара"":""серый"",""название цвета"":""gray/yellow/green"",""особенности модели"":""закрытый нос"",""российский размер"":""38"",""сезон"":""на любой сезон"",""пол"":""мужской"",""вид застёжки"":""шнурки"",""информация о размерах"":""рекомендуется подбирать размер по длине стопы в см, согласно официальной размерной сетке бренда"",""размер производителя"":""39""}",e5bbcafd3f613b86476835bf43a4b3bd38c9ec5aada9c057931dbc493878d69f,24d2ef8f0b52defa821316dda8015db876a295ce8c69cfcaa85b7796b463909e,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.015543648,0.005507403,0.006142269
negative_exact_normalized_title,42949747456,592705617220,42949747456,592705617220,0.0,Обувь,hard_suspicious,кроссовки new balance,кроссовки new balance,кроссовки new balance,кроссовки new balance,"{""страна производства"":""китай"",""материал подошвы"":""резина"",""цвет"":""бежевый"",""сезон"":""демисезон"",""материал верха"":""комбинированный материал"",""материал (состав)"":""52% нат. кожа - свиная кожа,25% полиэстер,23% полиуретан,100% хлопок,100% резина;"",""внутренний материал"":""текстиль"",""размер"":""7""}","{""целевая аудитория"":""взрослая"",""бренд в одежде и обуви"":""new balance"",""коллекция"":""весна-лето 2023"",""цвет товара"":""серебристый"",""внутренний материал"":""замша"",""материал стельки"":""войлок"",""материал верха"":""текстиль"",""российский размер (обуви)"":""44"",""сезон"":""на любой сезон"",""пол"":""мужской"",""вид застёжки"":""шнурки"",""размер производителя"":""eur44-27cm"",""вид спорта"":""бег"",""вид каблука"":""без каблука""}",e5bbcafd3f613b86476835bf43a4b3bd38c9ec5aada9c057931dbc493878d69f,a6d55b0aad091dfcb608ae3f8b008e36395a729c3fe1311cfd448d5bba9eb255,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.015543648,0.0061985888,0.0068530818
